Season,Name,WAR,playerid
1948,Vern Stephens,4.9,1012501
1903,Patsy Dougherty,4.9,1003430
1901,Freddy Parent,4.9,1009992
2018,Xander Bogaerts,4.9,12161
2009,J.D. Drew,4.9,1152
1987,Dwight Evans,4.9,1003865
2013,Dustin Pedroia,4.9,8370
2016,Xander Bogaerts,4.9,12161
1968,Ken Harrelson,4.8,1005389
1964,Eddie Bressoud,4.8,1001397
1916,Larry Gardner,4.8,1004528
1902,Jimmy Collins,4.8,1002455
2002,Nomar Garciaparra,4.8,190
1901,Buck Freeman,4.8,1004316
2015,Mookie Betts,4.8,13611
2021,Xander Bogaerts,4.8,12161
1962,Carl Yastrzemski,4.8,1014326
1946,Dom DiMaggio,4.7,1003310
1956,Jackie Jensen,4.7,1006398
1959,Jackie Jensen,4.7,1006398
1908,Doc Gessler,4.7,1004642
2000,Carl Everett,4.7,1249
2003,Bill Mueller,4.7,295
2013,Shane Victorino,4.7,1677
2009,Dustin Pedroia,4.7,8370
2009,Jason Bay,4.6,1717
1965,Carl Yastrzemski,4.6,1014326
2013,Jacoby Ellsbury,4.6,4727
2015,Xander Bogaerts,4.6,12161
1980,Fred Lynn,4.6,1007872
1962,Eddie Bressoud,4.5,1001397
1902,Buck Freeman,4.5,1004316
1941,Jimmie Foxx,4.5,1004285
1986,Dwight Evans,4.5,1003865
1904,Chick Stahl,4.5,1012381
1970,Rico Petrocelli,4.5,1010245
2007,Mike Lowell,4.5,527
1901,Chick Stahl,4.5,1012381
1958,Ted Williams,4.5,1014040
2016,David Ortiz,4.5,745
1964,Carl Yastrzemski,4.5,1014326
1998,John Valentin,4.5,1375
1947,Johnny Pesky,4.4,1010219
1975,Dwight Evans,4.4,1003865
2021,Rafael Devers,4.4,17350
2007,Coco Crisp,4.4,1572
2018,Andrew Benintendi,4.4,17901
1967,George Scott,4.4,1011682
2002,Johnny Damon,4.4,185
2004,Johnny Damon,4.3,185
1997,John Valentin,4.3,1375
2012,Dustin Pedroia,4.3,8370
1950,Dom DiMaggio,4.3,1003310
1950,Vern Stephens,4.3,1012501
1923,Joe Harris,4.3,1005421
1950,Ted Williams,4.3,1014040
1960,Pete Runnels,4.3,1011303
2010,Kevin Youkilis,4.2,1935
1968,Reggie Smith,4.2,1012201
2004,David Ortiz,4.2,745
1976,Carlton Fisk,4.2,1004101
2008,Jacoby Ellsbury,4.2,4727
1978,Fred Lynn,4.2,1007872
1989,Nick Esasky,4.2,1003818
1967,Rico Petrocelli,4.2,1010245
1995,Tim Naehring,4.1,1009433
1954,Jackie Jensen,4.1,1006398
1966,Joe Foy,4.1,1004286
1940,Joe Cronin,4.1,1002796
1937,Jimmie Foxx,4.1,1004285
2007,Kevin Youkilis,4.1,1935
1939,Joe Cronin,4.1,1002796
2008,J.D. Drew,4.1,1152
2004,Jason Varitek,4.1,217
1911,Larry Gardner,4.1,1004528
1951,Johnny Pesky,4.1,1010219
1994,John Valentin,4.1,1375
1911,Harry Hooper,4.0,1006002
1985,Dwight Evans,4.0,1003865
1917,Larry Gardner,4.0,1004528
1997,Mo Vaughn,4.0,899
1905,Jimmy Collins,4.0,1002455
1910,Jake Stahl,4.0,1012382
1903,Buck Freeman,4.0,1004316
1984,Mike Easler,4.0,1003635
1909,Harry Lord,4.0,1007761
1974,Dwight Evans,3.9,1003865
1993,Scott Fletcher,3.9,1004155
1982,Wade Boggs,3.9,1001124
1932,Dale Alexander,3.9,1000121
1976,Fred Lynn,3.9,1007872
1926,Topper Rigney,3.9,1010962
1950,Bobby Doerr,3.9,1003355
1979,Dwight Evans,3.9,1003865
1993,Mike Greenwell,3.9,1005006
1973,Tommy Harper,3.8,1005383
1947,Bobby Doerr,3.8,1003355
2014,Dustin Pedroia,3.8,8370
1919,Wally Schang,3.8,1011521
1955,Jackie Jensen,3.8,1006398
1980,Carlton Fisk,3.8,1004101
1969,Mike Andrews,3.8,1000258
1920,Wally Schang,3.8,1011521
1984,Rich Gedman,3.8,1004592
1971,Carl Yastrzemski,3.8,1014326
2005,Trot Nixon,3.8,204
2003,Jason Varitek,3.8,217
1923,George Burns,3.8,1001709
1974,Carl Yastrzemski,3.7,1014326
1982,Jim Rice,3.7,1010897
1909,Jake Stahl,3.7,1012382
1938,Ben Chapman,3.7,1002141
2007,Dustin Pedroia,3.7,8370
1917,Duffy Lewis,3.7,1007579
1949,Dom DiMaggio,3.7,1003310
2011,David Ortiz,3.7,745
2010,Victor Martinez,3.7,393
1937,Joe Cronin,3.7,1002796
1906,Chick Stahl,3.7,1012381
1910,Heinie Wagner,3.7,1013483
1973,Carlton Fisk,3.7,1004101
1916,Harry Hooper,3.6,1006002
2013,Stephen Drew,3.6,4251
1949,Johnny Pesky,3.6,1010219
1950,Johnny Pesky,3.6,1010219
1988,Dwight Evans,3.5,1003865
1924,Joe Harris,3.5,1005421
2005,Jason Varitek,3.5,217
1964,Felix Mantilla,3.5,1008081
1921,Del Pratt,3.5,1010512
2019,Christian Vazquez,3.5,9774
2011,Kevin Youkilis,3.5,1935
1948,Dom DiMaggio,3.5,1003310
1953,George Kell,3.5,1006783
1946,Rudy York,3.5,1014354
1928,Buddy Myer,3.5,1009415
1947,Dom DiMaggio,3.5,1003310
1902,Freddy Parent,3.5,1009992
1933,Roy Johnson,3.5,1006498
1940,Bobby Doerr,3.5,1003355
2005,Bill Mueller,3.5,295
1976,Rick Burleson,3.5,1001696
2001,Trot Nixon,3.5,204
1958,Frank Malzone,3.4,1008048
2004,Mark Bellhorn,3.4,264
1989,Mike Greenwell,3.4,1005006
1972,Reggie Smith,3.4,1012201
1996,Tim Naehring,3.4,1009433
2013,David Ortiz,3.4,745
1988,Jody Reed,3.4,1010771
1993,Mo Vaughn,3.4,899
1968,Rico Petrocelli,3.4,1010245
2013,Mike Napoli,3.4,3057
1989,Dwight Evans,3.4,1003865
1917,Harry Hooper,3.4,1006002
1960,Ted Williams,3.4,1014040
1987,Mike Greenwell,3.4,1005006
1999,Troy O'Leary,3.3,789
1913,Harry Hooper,3.3,1006002
1976,Carl Yastrzemski,3.3,1014326
1952,Billy Goodman,3.3,1004856
1962,Pete Runnels,3.3,1011303
1990,Ellis Burks,3.3,372
2004,Manny Ramirez,3.3,210
1963,Eddie Bressoud,3.3,1001397
1919,Harry Hooper,3.3,1006002
1914,Larry Gardner,3.3,1004528
1950,Walt Dropo,3.3,1003510
2021,Enrique Hernandez,3.2,10472
1966,George Scott,3.2,1011682
1979,Rick Burleson,3.2,1001696
2010,Dustin Pedroia,3.2,8370
1986,Rich Gedman,3.2,1004592
1980,Dave Stapleton,3.2,1012423
1908,Heinie Wagner,3.2,1013483
2019,J.D. Martinez,3.2,6184
1981,Carney Lansford,3.2,1007331
1965,Tony Conigliaro,3.2,1002502
1989,Ellis Burks,3.2,372
1984,Jim Rice,3.2,1010897
1941,Dom DiMaggio,3.2,1003310
1951,Vern Stephens,3.2,1012501
1990,Wade Boggs,3.2,1001124
1914,Harry Hooper,3.2,1006002
2017,Xander Bogaerts,3.2,12161
2003,David Ortiz,3.2,745
1902,Chick Stahl,3.2,1012381
1910,Duffy Lewis,3.1,1007579
2012,David Ortiz,3.1,745
1989,Jody Reed,3.1,1010771
1975,Carlton Fisk,3.1,1004101
1935,Joe Cronin,3.1,1002796
1976,Dwight Evans,3.1,1003865
1956,Billy Klaus,3.1,1006986
1984,Marty Barrett,3.1,1000599
1980,Dwight Evans,3.1,1003865
1904,Buck Freeman,3.1,1004316
2013,Jarrod Saltalamacchia,3.1,5557
1997,Darren Bragg,3.1,83
1950,Al Zarilla,3.1,1014420
1945,Bob Johnson,3.1,1006428
1909,Heinie Wagner,3.0,1013483
1957,Frank Malzone,3.0,1008048
1967,Tony Conigliaro,3.0,1002502
1991,Jody Reed,3.0,1010771
1933,Dusty Cooke,3.0,1002568
1968,Mike Andrews,3.0,1000258
1910,Harry Hooper,3.0,1006002
1924,Ike Boone,3.0,1001187
1999,Trot Nixon,3.0,204
2016,Hanley Ramirez,3.0,8001
2008,Manny Ramirez,3.0,210
1908,Amby McConnell,3.0,1008405
1996,Jose Canseco,3.0,1001918
1966,Rico Petrocelli,3.0,1010245
1963,Frank Malzone,2.9,1008048
1912,Heinie Wagner,2.9,1013483
1975,Bernie Carbo,2.9,1001935
1936,Rick Ferrell,2.9,1004007
1975,Jim Rice,2.9,1010897
2005,Manny Ramirez,2.9,210
2006,Manny Ramirez,2.9,210
1915,Duffy Lewis,2.9,1007579
1967,Reggie Smith,2.9,1012201
2021,J.D. Martinez,2.9,6184
2012,Jarrod Saltalamacchia,2.9,5557
1965,Lee Thomas,2.9,1012986
1930,Earl Webb,2.9,1013708
1914,Duffy Lewis,2.9,1007579
2015,David Ortiz,2.9,745
1993,Scott Cooper,2.9,1002600
1977,George Scott,2.9,1011682
1975,Carl Yastrzemski,2.9,1014326
1907,Freddy Parent,2.8,1009992
2018,Jackie Bradley Jr.,2.8,12984
1903,Hobe Ferris,2.8,1004013
1957,Billy Klaus,2.8,1006986
1957,Jim Piersall,2.8,1010340
1955,Billy Goodman,2.8,1004856
1996,John Valentin,2.8,1375
1912,Duffy Lewis,2.8,1007579
1990,Jody Reed,2.8,1010771
1944,Jim Tabor,2.8,1012808
1971,George Scott,2.8,1011682
1981,Jim Rice,2.8,1010897
1910,Larry Gardner,2.8,1004528
1999,Jose Offerman,2.8,205
1984,Tony Armas,2.8,1000305
2011,Marco Scutaro,2.8,1555
2005,Johnny Damon,2.7,185
1954,Grady Hatton,2.7,1005496
2011,Jarrod Saltalamacchia,2.7,5557
1973,Rico Petrocelli,2.7,1010245
2002,Trot Nixon,2.7,204
1956,Mickey Vernon,2.7,1013416
2013,Daniel Nava,2.7,5450
2012,Cody Ross,2.7,1760
1974,Carlton Fisk,2.7,1004101
1962,Frank Malzone,2.7,1008048
1950,Billy Goodman,2.7,1004856
1987,Ellis Burks,2.7,372
2006,Kevin Youkilis,2.7,1935
2007,Jason Varitek,2.6,217
1953,Billy Goodman,2.6,1004856
1917,Everett Scott,2.6,1011679
1935,Wes Ferrell,2.6,1004010
1915,Harry Hooper,2.6,1006002
1915,Dick Hoblitzel,2.6,1005871
1948,Johnny Pesky,2.6,1010219
2000,Trot Nixon,2.6,204
1974,Rick Burleson,2.6,1001696
1998,Darren Bragg,2.6,83
1980,Rick Burleson,2.6,1001696
1974,Rico Petrocelli,2.6,1010245
1994,Mo Vaughn,2.6,899
1937,Ben Chapman,2.6,1002141
1924,Ira Flagstead,2.6,1004126
1985,Jim Rice,2.6,1010897
2010,David Ortiz,2.6,745
1995,Mike Greenwell,2.6,1005006
1991,Carlos Quintana,2.6,1010616
1951,Bobby Doerr,2.6,1003355
1933,Rick Ferrell,2.6,1004007
1978,Dwight Evans,2.5,1003865
1935,Billy Werber,2.5,1013783
1968,Joe Foy,2.5,1004286
1945,Skeeter Newsome,2.5,1009548
2017,Christian Vazquez,2.5,9774
1939,Bobby Doerr,2.5,1003355
2006,Mike Lowell,2.5,527
1954,Jim Piersall,2.5,1010340
1995,Jose Canseco,2.5,1001918
1910,Clyde Engle,2.5,1003780
1913,Clyde Engle,2.5,1003780
1964,Bob Tillman,2.5,1013066
1922,Del Pratt,2.5,1010512
2003,Johnny Damon,2.4,185
1991,Jack Clark,2.4,1002288
1905,Kip Selbach,2.4,1011731
1973,Luis Aparicio,2.4,1000278
1990,Mike Greenwell,2.4,1005006
1938,Joe Vosmik,2.4,1013456
1957,Jackie Jensen,2.4,1006398
1972,Carl Yastrzemski,2.4,1014326
1972,Rico Petrocelli,2.4,1010245
1912,Jake Stahl,2.4,1012382
1963,Dick Stuart,2.4,1012639
1977,Rick Burleson,2.4,1001696
1970,Tony Conigliaro,2.4,1002502
1976,Jim Rice,2.4,1010897
2012,Adrian Gonzalez,2.4,1908
1995,Lee Tinsley,2.4,1013077
1920,Mike Menosky,2.4,1008767
1917,Dick Hoblitzel,2.4,1005871
1944,Hal Wagner,2.4,1013482
1978,Carl Yastrzemski,2.4,1014326
1991,Phil Plantier,2.3,1010388
1944,Pete Fox,2.3,1004283
1961,Chuck Schilling,2.3,1011560
1934,Rick Ferrell,2.3,1004007
1953,Ted Williams,2.3,1014040
2015,Dustin Pedroia,2.3,8370
1940,Jim Tabor,2.3,1012808
1916,Tilly Walker,2.3,1013534
2010,J.D. Drew,2.3,1152
1977,Bernie Carbo,2.3,1001935
1986,Marty Barrett,2.3,1000599
1905,Jesse Burkett,2.3,1001682
1935,Rick Ferrell,2.3,1004007
1904,Kip Selbach,2.3,1011731
1966,Tony Conigliaro,2.3,1002502
1918,Dave Shean,2.3,1011836
1959,Frank Malzone,2.3,1008048
1913,Duffy Lewis,2.3,1007579
1980,Jim Rice,2.3,1010897
1985,Bill Buckner,2.3,1001625
2014,Daniel Nava,2.3,5450
1965,Felix Mantilla,2.3,1008081
1911,Duffy Lewis,2.3,1007579
1902,Patsy Dougherty,2.3,1003430
1999,Mike Stanley,2.2,1012416
2014,David Ortiz,2.2,745
1979,Bob Watson,2.2,1013677
1913,Larry Gardner,2.2,1004528
1979,Carl Yastrzemski,2.2,1014326
1923,Ira Flagstead,2.2,1004126
1999,Jason Varitek,2.2,217
1975,Cecil Cooper,2.2,1002592
2016,Sandy Leon,2.2,5273
2002,Shea Hillenbrand,2.2,196
1970,Billy Conigliaro,2.2,1002501
1955,Norm Zauchin,2.2,1014422
1965,Rico Petrocelli,2.2,1010245
1952,George Kell,2.2,1006783
1951,Dom DiMaggio,2.2,1003310
2008,Mike Lowell,2.2,527
1976,Rick Miller,2.2,1008928
2017,Jackie Bradley Jr.,2.2,12984
1998,Scott Hatteberg,2.2,916
1925,Ike Boone,2.2,1001187
2014,Brock Holt,2.2,9345
1996,Mike Stanley,2.1,1012416
1973,Rick Miller,2.1,1008928
2014,Mike Napoli,2.1,3057
1941,Bobby Doerr,2.1,1003355
1974,Rick Miller,2.1,1008928
1997,Tim Naehring,2.1,1009433
1981,Jerry Remy,2.1,1010828
1977,Dwight Evans,2.1,1003865
1956,Dick Gernert,2.1,1004637
1998,Mike Benjamin,2.1,981
1962,Lou Clinton,2.1,1002358
1956,Billy Goodman,2.1,1004856
1967,Mike Andrews,2.1,1000258
2009,Jacoby Ellsbury,2.1,4727
1961,Don Buddin,2.1,1001628
1963,Gary Geiger,2.1,1004601
1933,Marty McManus,2.1,1008637
1909,Bill Carrigan,2.1,1001991
1958,Don Buddin,2.1,1001628
1926,Ira Flagstead,2.0,1004126
1995,Troy O'Leary,2.0,789
1911,Steve Yerkes,2.0,1014341
1999,Brian Daubach,2.0,186
2017,Andrew Benintendi,2.0,17901
1934,Roy Johnson,2.0,1006498
2015,Brock Holt,2.0,9345
2019,Andrew Benintendi,2.0,17901
1928,Ira Flagstead,2.0,1004126
1905,Hobe Ferris,2.0,1004013
2014,Christian Vazquez,2.0,9774
2010,Marco Scutaro,2.0,1555
1902,Hobe Ferris,2.0,1004013
2010,Jed Lowrie,2.0,4418
1943,Roy Partee,2.0,1010032
1914,Bill Carrigan,2.0,1001991
2001,Brian Daubach,2.0,186
2011,Josh Reddick,2.0,3892
1997,Wil Cordero,2.0,770
1922,Joe Harris,2.0,1005421
2012,Will Middlebrooks,2.0,7002
1970,George Scott,2.0,1011682
1928,Doug Taitt,2.0,1012811
1927,Ira Flagstead,2.0,1004126
1965,Lenny Green,2.0,1005005
1959,Dick Gernert,2.0,1004637
1994,Scott Cooper,2.0,1002600
1940,Dom DiMaggio,2.0,1003310
2007,J.D. Drew,2.0,1152
1914,Everett Scott,1.9,1011679
2002,Jason Varitek,1.9,217
1943,Leon Culberson,1.9,1002857
1995,Luis Alicea,1.9,584
1953,Sammy White,1.9,1013892
1920,Everett Scott,1.9,1011679
1954,Milt Bolling,1.9,1001149
1996,Reggie Jefferson,1.9,1006381
1915,Del Gainer,1.9,1004432
1944,Catfish Metkovich,1.9,1008809
1905,Freddy Parent,1.9,1009992
1918,Stuffy McInnis,1.9,1008569
1908,Harry Lord,1.9,1007761
1964,Tony Conigliaro,1.9,1002502
1987,Marty Barrett,1.9,1000599
1982,Carney Lansford,1.9,1007331
1907,Bunk Congalton,1.9,1002499
1948,Billy Goodman,1.9,1004856
2020,Xander Bogaerts,1.9,12161
1954,Billy Goodman,1.9,1004856
1921,Mike Menosky,1.9,1008767
1918,Amos Strunk,1.9,1012634
1955,Sammy White,1.9,1013892
1916,Duffy Lewis,1.9,1007579
2015,Jackie Bradley Jr.,1.9,12984
2017,Dustin Pedroia,1.9,8370
1933,Johnny Hodapp,1.9,1005878
1931,Hal Rhyne,1.9,1010889
1924,Danny Clark,1.9,1002276
1909,Amby McConnell,1.9,1008405
1967,Jerry Adair,1.9,1000038
1932,Roy Johnson,1.9,1006498
1916,Pinch Thomas,1.9,1012989
1929,Jack Rothrock,1.9,1011244
1915,Larry Gardner,1.9,1004528
1974,Bernie Carbo,1.9,1001935
1940,Lou Finney,1.8,1004059
1920,Eddie Foster,1.8,1004248
1922,George Burns,1.8,1001709
1920,Tim Hendryx,1.8,1005645
2013,Jose Iglesias,1.8,10231
1991,Ellis Burks,1.8,372
1992,Tom Brunansky,1.8,1001589
1959,Don Buddin,1.8,1001628
1909,Doc Gessler,1.8,1004642
2005,Edgar Renteria,1.8,1178
1990,Tom Brunansky,1.8,1001589
1955,Billy Klaus,1.8,1006986
1947,Sam Mele,1.8,1008747
1952,Dom DiMaggio,1.8,1003310
1939,Jim Tabor,1.8,1012808
2014,Mookie Betts,1.8,13611
1917,Del Gainer,1.8,1004432
1952,Clyde Vollmer,1.8,1013449
1991,Mike Greenwell,1.8,1005006
1916,Everett Scott,1.8,1011679
2021,Alex Verdugo,1.8,17027
1975,Rick Burleson,1.8,1001696
1990,Carlos Quintana,1.8,1010616
1979,Butch Hobson,1.8,1005872
1921,Eddie Foster,1.8,1004248
1906,Myron Grimshaw,1.8,1005069
1963,Lou Clinton,1.8,1002358
1967,Joe Foy,1.8,1004286
1919,Everett Scott,1.8,1011679
2008,David Ortiz,1.8,745
1962,Jim Pagliaroni,1.7,1009958
1907,Denny Sullivan,1.7,1012689
1976,Cecil Cooper,1.7,1002592
1934,Max Bishop,1.7,1000994
1961,Pete Runnels,1.7,1011303
1973,Bob Montgomery,1.7,1009070
2021,Hunter Renfroe,1.7,15464
1907,Heinie Wagner,1.7,1013483
1935,Roy Johnson,1.7,1006498
1908,Gavvy Cravath,1.7,1002735
1948,Birdie Tebbetts,1.7,1012898
1997,Troy O'Leary,1.7,789
1994,Tim Naehring,1.7,1009433
1978,Rick Burleson,1.7,1001696
2001,Jason Varitek,1.7,217
1903,Cy Young,1.7,1014369
1997,Jeff Frye,1.7,1004378
2006,Trot Nixon,1.7,204
2008,Coco Crisp,1.7,1572
1915,Jack Barry,1.7,1000616
1946,Hal Wagner,1.7,1013482
1951,Billy Goodman,1.6,1004856
1961,Pumpsie Green,1.6,1005009
1998,Darren Lewis,1.6,286
1991,Luis Rivera,1.6,1011003
1936,Dusty Cooke,1.6,1002568
1952,Vern Stephens,1.6,1012501
1952,Sammy White,1.6,1013892
1961,Jim Pagliaroni,1.6,1009958
1918,Everett Scott,1.6,1011679
1907,Bob Unglaub,1.6,1013283
1901,Hobe Ferris,1.6,1004013
1914,Dick Hoblitzel,1.6,1005871
1961,Gary Geiger,1.6,1004601
1919,Stuffy McInnis,1.6,1008569
1938,Gene Desautels,1.6,1003227
2020,Alex Verdugo,1.6,17027
2008,Jed Lowrie,1.6,4418
1950,Birdie Tebbetts,1.6,1012898
1985,Tony Armas,1.6,1000305
1995,Dwayne Hosey,1.6,1006039
1925,Doc Prothro,1.6,1010547
1943,Pete Fox,1.6,1004283
1977,Fred Lynn,1.6,1007872
2006,Alex Gonzalez,1.6,520
1932,Smead Jolley,1.6,1006518
1985,Marty Barrett,1.5,1000599
1927,Buddy Myer,1.5,1009415
2013,David Ross,1.5,1551
1975,Denny Doyle,1.5,1003460
1938,Pinky Higgins,1.5,1005793
2004,Kevin Youkilis,1.5,1935
2000,Jason Varitek,1.5,217
1992,Wade Boggs,1.5,1001124
1982,Carl Yastrzemski,1.5,1014326
1958,Jim Piersall,1.5,1010340
1907,Hobe Ferris,1.5,1004013
2013,Jonny Gomes,1.5,1845
1936,Billy Werber,1.5,1013783
2012,Mike Aviles,1.5,5986
1951,Lou Boudreau,1.5,1001234
1963,Felix Mantilla,1.5,1008081
1916,Dick Hoblitzel,1.5,1005871
1962,Gary Geiger,1.5,1004601
1908,Jake Stahl,1.5,1012382
2015,Travis Shaw,1.5,11982
1973,Orlando Cepeda,1.5,1002103
1917,Babe Ruth,1.5,1011327
2004,Kevin Millar,1.5,529
1990,Tony Pena,1.5,1010153
1977,Butch Hobson,1.5,1005872
1928,Red Ruffing,1.5,1011296
1918,Wally Schang,1.5,1011521
1941,Jim Tabor,1.5,1012808
2020,Jackie Bradley Jr.,1.5,12984
1945,Dave Ferriss,1.4,1004012
1915,Hick Cady,1.4,1001813
1969,George Scott,1.4,1011682
1993,Billy Hatcher,1.4,1005486
1924,Bobby Veach,1.4,1013388
1942,Lou Finney,1.4,1004059
2001,Jose Offerman,1.4,205
1923,Val Picinich,1.4,1010309
2018,Brock Holt,1.4,9345
1956,Ted Lepcio,1.4,1007545
1925,Ira Flagstead,1.4,1004126
1953,Dick Gernert,1.4,1004637
2019,Jackie Bradley Jr.,1.4,12984
1974,Doug Griffin,1.4,1005040
1985,Glenn Hoffman,1.4,1005905
2001,Doug Mirabelli,1.4,202
2013,Mike Carp,1.4,7480
1971,Joe Lahoud,1.4,1007256
1945,Leon Culberson,1.4,1002857
1937,Pinky Higgins,1.4,1005793
2020,Christian Vazquez,1.4,9774
1917,Jack Barry,1.4,1000616
1915,Babe Ruth,1.4,1011327
1943,Jim Tabor,1.4,1012808
1929,Bill Barrett,1.4,1000592
2000,Troy O'Leary,1.4,789
1945,Tom McBride,1.4,1008346
1978,Jerry Remy,1.4,1010828
1982,Reid Nichols,1.4,1009567
1931,Charlie Berry,1.4,1000902
1981,Dave Stapleton,1.4,1012423
1943,Skeeter Newsome,1.4,1009548
1917,Tilly Walker,1.4,1013534
1975,Juan Beniquez,1.4,1000833
1997,Mike Stanley,1.3,1012416
1951,Clyde Vollmer,1.3,1013449
1949,Birdie Tebbetts,1.3,1012898
1986,Don Baylor,1.3,1000700
1983,Dwight Evans,1.3,1003865
1974,Juan Beniquez,1.3,1000833
2019,Brock Holt,1.3,9345
1999,John Valentin,1.3,1375
2016,Travis Shaw,1.3,11982
1921,Nemo Leibold,1.3,1007491
1999,Darren Lewis,1.3,286
2021,Christian Arroyo,1.3,16434
1988,Rich Gedman,1.3,1004592
1905,Chick Stahl,1.3,1012381
2009,Victor Martinez,1.3,393
1961,Jackie Jensen,1.3,1006398
1971,Sonny Siebert,1.3,1011951
2005,Tony Graffanino,1.3,235
1958,Dick Gernert,1.3,1004637
1903,Chick Stahl,1.3,1012381
1945,Johnny Lazor,1.3,1007421
1918,Carl Mays,1.2,1008313
