Season,Name,WAR,playerid
1954,Monte Irvin,2.9,1006275
1982,Reggie Smith,2.9,1012201
1979,Mike Ivie,2.9,1006284
1896,Bill Joyce,2.9,1006633
1946,Buddy Blattner,2.9,1001061
1920,Frankie Frisch,2.9,1004364
1999,Ellis Burks,2.9,372
2011,Chris Stewart,2.8,3878
1967,Jim Davenport,2.8,1003017
1972,Ken Henderson,2.8,1005634
1952,Wes Westrum,2.8,1013812
1998,Darryl Hamilton,2.8,1005272
1893,Eddie Burke,2.8,1001678
1986,Bob Brenly,2.8,1001386
1905,Sammy Strang,2.8,1012599
1987,Kevin Mitchell,2.8,1009004
1975,Gary Matthews,2.8,1008255
1935,Travis Jackson,2.8,1006314
2005,Ray Durham,2.8,230
1987,Jose Uribe,2.8,1013300
2009,Juan Uribe,2.8,454
1886,Buck Ewing,2.8,1003881
1959,Willie Kirkland,2.8,1006968
1914,Chief Meyers,2.8,1008823
1931,Shanty Hogan,2.8,1005924
1937,Jo-Jo Moore,2.8,1009117
2010,Pat Burrell,2.8,949
1986,Dan Gladden,2.8,1004750
1907,Spike Shannon,2.8,1011800
1925,Bill Terry,2.8,1012927
1922,Frank Snyder,2.8,1012245
1968,Bobby Bonds,2.7,1001157
2010,Juan Uribe,2.7,454
2014,Brandon Crawford,2.7,5343
1952,Davey Williams,2.7,1013984
1981,Jack Clark,2.7,1002288
1997,Bill Mueller,2.7,295
1915,Fred Merkle,2.7,1008783
1910,Art Devlin,2.7,1003248
1921,Earl Smith,2.7,1012127
1956,Bill White,2.7,1013855
1963,Tom Haller,2.7,1005244
1904,George Browne,2.7,1001519
1921,Frank Snyder,2.7,1012245
1892,Denny Lyons,2.7,1007880
1996,Matt Williams,2.6,77
1971,Willie McCovey,2.6,1008423
1891,George Gore,2.6,1004879
1995,Mark Carreon,2.6,1001989
1903,George Browne,2.6,1001519
1988,Kevin Mitchell,2.6,1009004
1891,Charley Bassett,2.6,1000643
1943,Mickey Witek,2.6,1014163
1936,Gus Mancuso,2.6,1008051
1950,Bobby Thomson,2.6,1013032
2020,Mike Yastrzemski,2.6,14854
1906,Cy Seymour,2.6,1011777
1911,Red Murray,2.6,1009397
1938,Harry Danning,2.6,1002978
1965,Tom Haller,2.6,1005244
1987,Candy Maldonado,2.6,1008015
1923,Irish Meusel,2.6,1008818
1930,Shanty Hogan,2.6,1005924
1972,Dave Kingman,2.6,1006939
1906,Dan McGann,2.5,1008501
1924,Hack Wilson,2.5,1014083
1912,Red Murray,2.5,1009397
1955,Hank Thompson,2.5,1013012
1914,Fred Merkle,2.5,1008783
1979,Darrell Evans,2.5,1003864
1890,Jesse Burkett,2.5,1001682
2000,Rich Aurilia,2.5,1106
1988,Robby Thompson,2.5,1013023
2003,Marquis Grissom,2.5,652
1888,Jim O'Rourke,2.5,1009839
1908,Buck Herzog,2.5,1005745
1943,Dick Bartell,2.5,1000621
1905,George Browne,2.5,1001519
2013,Marco Scutaro,2.5,1555
1975,Von Joshua,2.5,1006629
1907,Dan McGann,2.5,1008501
1901,Sammy Strang,2.5,1012599
1941,Babe Young,2.5,1014363
1945,George Hausmann,2.5,1005504
1909,Cy Seymour,2.4,1011777
1986,Robby Thompson,2.4,1013023
1913,Buck Herzog,2.4,1005745
1946,Sid Gordon,2.4,1004877
1978,Mike Ivie,2.4,1006284
2007,Randy Winn,2.4,1235
2012,Pablo Sandoval,2.4,5409
1995,Royce Clayton,2.4,226
1889,John Ward,2.4,1013615
1897,Kid Gleason,2.4,1004770
1889,Jim O'Rourke,2.4,1009839
1947,Bill Rigney,2.4,1010960
1928,Andy Cohen,2.4,1002400
1885,John Ward,2.4,1013615
2010,Freddy Sanchez,2.4,1624
1890,Charley Bassett,2.4,1000643
2009,Aaron Rowand,2.4,254
1947,Buddy Kerr,2.4,1006870
1954,Dusty Rhodes,2.4,1010884
1984,Jack Clark,2.4,1002288
1976,Gary Matthews,2.3,1008255
1903,Charlie Babb,2.3,1000393
2003,J.T. Snow,2.3,1133
2017,Brandon Belt,2.3,10264
1962,Ed Bailey,2.3,1000421
1979,Billy North,2.3,1009638
1976,Bobby Murcer,2.3,1009338
1923,Travis Jackson,2.3,1006314
1960,Willie Kirkland,2.3,1006968
1962,Harvey Kuenn,2.3,1007200
1946,Buddy Kerr,2.3,1006870
1982,Milt May,2.3,1008304
1977,Jack Clark,2.3,1002288
1961,Felipe Alou,2.3,1000177
1917,Dave Robertson,2.3,1011027
2009,Andres Torres,2.3,1488
1915,George Burns,2.3,1001708
1949,Bill Rigney,2.3,1010960
1981,Joe Morgan,2.3,1009179
1924,Frank Snyder,2.3,1012245
2005,Omar Vizquel,2.3,411
1946,Goody Rosen,2.3,1011209
2008,Fred Lewis,2.3,4693
1989,Matt Williams,2.3,77
2007,Pedro Feliz,2.3,1112
2002,Rich Aurilia,2.3,1106
2000,Marvin Benard,2.3,1382
1961,Willie McCovey,2.3,1008423
1918,Benny Kauff,2.3,1006715
1971,Chris Speier,2.3,1012316
1962,Willie McCovey,2.3,1008423
2018,Buster Posey,2.2,9166
1915,Dave Robertson,2.2,1011027
1999,J.T. Snow,2.2,1133
1898,Mike Grady,2.2,1004917
1920,George Kelly,2.2,1006799
1994,Royce Clayton,2.2,226
1962,Jose Pagan,2.2,1009950
1918,Larry Doyle,2.2,1003467
1982,Darrell Evans,2.2,1003864
1899,George Van Haltren,2.2,1013357
1919,Heinie Zimmerman,2.2,1014444
1993,Royce Clayton,2.2,226
1928,Jimmy Welsh,2.2,1013773
1896,Kid Gleason,2.2,1004770
1931,Freddy Leach,2.2,1007424
1910,Josh Devore,2.2,1003254
1929,Edd Roush,2.2,1011247
1908,Cy Seymour,2.2,1011777
1973,Tito Fuentes,2.2,1004385
1991,Willie McGee,2.2,1008513
1980,Billy North,2.2,1009638
1942,Babe Young,2.2,1014363
1924,Irish Meusel,2.2,1008818
2013,Gregor Blanco,2.2,3123
1933,Lefty O'Doul,2.2,1009734
1909,Moose McCormick,2.2,1008421
2017,Brandon Crawford,2.2,5343
2019,Mike Yastrzemski,2.2,14854
2002,Benito Santiago,2.2,1130
1936,Jimmy Ripple,2.2,1010983
1954,Don Mueller,2.2,1009278
2013,Brandon Crawford,2.2,5343
1899,Jack Doyle,2.2,1003461
1999,Brent Mayne,2.2,614
1900,Charlie Hickman,2.2,1005773
1971,Al Gallagher,2.1,1004445
1991,Kevin Mitchell,2.1,1009004
1912,Fred Snodgrass,2.1,1012234
2011,Andres Torres,2.1,1488
1997,Jose Vizcaino,2.1,577
1977,Willie McCovey,2.1,1008423
1924,Hank Gowdy,2.1,1004904
1998,Marvin Benard,2.1,1382
1959,Eddie Bressoud,2.1,1001397
1894,George Van Haltren,2.1,1013357
2018,Brandon Belt,2.1,10264
1969,Dick Dietz,2.1,1003290
1999,Rich Aurilia,2.1,1106
1917,Bill Rariden,2.1,1010701
1983,Joel Youngblood,2.1,1014383
1945,Phil Weintraub,2.1,1013741
1911,Art Devlin,2.1,1003248
2012,Marco Scutaro,2.1,1555
1931,Chick Fullis,2.1,1004399
1885,Pete Gillespie,2.1,1004715
1893,Shorty Fuller,2.1,1004397
1982,Chili Davis,2.1,1003041
1998,Stan Javier,2.1,1006372
1892,Eddie Burke,2.0,1001678
1891,Jack Glasscock,2.0,1004757
1973,Dave Kingman,2.0,1006939
2017,Joe Panik,2.0,11936
1949,Johnny Mize,2.0,1009014
1918,Heinie Zimmerman,2.0,1014444
1942,Billy Jurges,2.0,1006653
1999,Bill Mueller,2.0,295
2000,Bobby Estalella,2.0,428
1979,Jack Clark,2.0,1002288
2013,Pablo Sandoval,2.0,5409
1943,Ernie Lombardi,2.0,1007718
1897,Willie Clark,2.0,1002317
2015,Gregor Blanco,2.0,3123
1968,Jack Hiatt,2.0,1005762
1922,Johnny Rawlings,2.0,1010720
2007,Omar Vizquel,2.0,411
1914,Fred Snodgrass,2.0,1012234
1888,John Ward,2.0,1013615
1937,Jimmy Ripple,2.0,1010983
1940,Frank Demaree,2.0,1003190
1965,Jesus Alou,2.0,1000178
1937,Wally Berger,2.0,1000875
1989,Brett Butler,2.0,1001772
1927,Doc Farrell,2.0,1003941
2003,Rich Aurilia,2.0,1106
1981,Larry Herndon,2.0,1005717
1905,Billy Gilbert,2.0,1004686
1952,Don Mueller,2.0,1009278
1959,Daryl Spencer,2.0,1012321
1986,Candy Maldonado,1.9,1008015
1902,Dan McGann,1.9,1008501
1892,George Gore,1.9,1004879
1923,Casey Stengel,1.9,1012481
2014,Gregor Blanco,1.9,3123
1887,Jim O'Rourke,1.9,1009839
1904,Jack Dunn,1.9,1003573
2019,Evan Longoria,1.9,9368
1884,John Ward,1.9,1013615
1942,Mickey Witek,1.9,1014163
1995,Glenallen Hill,1.9,1005820
1912,Beals Becker,1.9,1000740
2018,Brandon Crawford,1.9,5343
1946,Ernie Lombardi,1.9,1007718
1981,Jeffrey Leonard,1.9,1007535
1993,Will Clark,1.9,1002318
1926,Ross Youngs,1.9,1014390
1998,Rich Aurilia,1.9,1106
1957,Danny O'Connell,1.9,1009711
1986,Jose Uribe,1.9,1013300
2005,Pedro Feliz,1.9,1112
1910,Chief Meyers,1.9,1008823
1922,Earl Smith,1.9,1012127
1972,Garry Maddox,1.9,1007948
1898,Fred Hartman,1.9,1005454
2020,Brandon Belt,1.9,10264
1892,Jim O'Rourke,1.9,1009839
2012,Brandon Crawford,1.9,5343
1949,Hank Thompson,1.9,1013012
1945,Danny Gardella,1.8,1004513
2018,Andrew McCutchen,1.8,9847
1975,Steve Ontiveros,1.8,1009825
1986,Will Clark,1.8,1002318
1995,Steve Scarsone,1.8,1011501
2014,Angel Pagan,1.8,2918
1893,Jack Doyle,1.8,1003461
2011,Buster Posey,1.8,9166
1948,Walker Cooper,1.8,1002601
1942,Dick Bartell,1.8,1000621
2012,Gregor Blanco,1.8,3123
1977,Darrell Evans,1.8,1003864
1885,Dude Esterbrook,1.8,1003839
1990,Terry Kennedy,1.8,1006850
1988,Ernest Riles,1.8,1010964
1933,Gus Mancuso,1.8,1008051
1922,Heinie Groh,1.8,1005078
2019,Buster Posey,1.8,9166
1919,Hal Chase,1.8,1002163
1886,Dude Esterbrook,1.8,1003839
2012,Brandon Belt,1.8,10264
1886,Mike Dorgan,1.8,1003410
1957,Red Schoendienst,1.8,1011600
1950,Whitey Lockman,1.8,1007694
2009,Randy Winn,1.8,1235
2016,Joe Panik,1.8,11936
1953,Wes Westrum,1.8,1013812
1887,George Gore,1.8,1004879
1903,Dan McGann,1.8,1008501
1931,Johnny Vergez,1.7,1013413
1989,Terry Kennedy,1.7,1006850
1992,Matt Williams,1.7,77
1945,Nap Reyes,1.7,1010859
1992,Willie McGee,1.7,1008513
1933,Blondy Ryan,1.7,1011333
1981,Milt May,1.7,1008304
2008,Bengie Molina,1.7,24
1956,Red Schoendienst,1.7,1011600
1958,Bob Schmidt,1.7,1011576
1917,Buck Herzog,1.7,1005745
1913,Red Murray,1.7,1009397
1909,Chief Meyers,1.7,1008823
1973,Ed Goodson,1.7,1004860
1998,Rey Sanchez,1.7,213
2019,Kevin Pillar,1.7,12434
1887,Mike Tiernan,1.7,1013062
1948,Willard Marshall,1.7,1008148
1942,Harry Danning,1.7,1002978
1935,Gus Mancuso,1.7,1008051
1931,Ethan Allen,1.7,1000139
1902,Jack Doyle,1.7,1003461
2004,Pedro Feliz,1.7,1112
1980,Milt May,1.7,1008304
1953,Bobby Thomson,1.7,1013032
1979,Terry Whitfield,1.7,1013899
1988,Mike Aldrete,1.6,1000114
1891,Jim O'Rourke,1.6,1009839
1946,Willard Marshall,1.6,1008148
1987,Chris Speier,1.6,1012316
