Season,Name,WAR,playerid
1982,Dale Murphy,6,1009355
2015,Andrew McCutchen,6,9847
1974,Reggie Smith,6,1012201
1890,Hugh Duffy,5.9,1003533
1992,Kirby Puckett,5.9,1010557
1888,Jimmy Ryan,5.9,1011341
1938,Joe DiMaggio,5.9,1003311
1891,Hugh Duffy,5.9,1003533
1947,Harry Walker,5.9,1013521
1927,Al Simmons,5.9,1011978
1895,Mike Griffin,5.9,1005047
2016,Adam Eaton,5.9,11205
1992,Devon White,5.9,1013862
1999,Carl Everett,5.9,1249
1920,Baby Doll Jacobson,5.9,1006316
1954,Larry Doby,5.9,1003346
1902,Tommy Leach,5.9,1007428
1911,Tris Speaker,5.9,1012309
1971,Willie Mays,5.9,1008315
2004,Aaron Rowand,5.8,254
1983,Lloyd Moseby,5.8,1009238
1988,Brett Butler,5.8,1001772
1919,Ty Cobb,5.8,1002378
1979,Willie Wilson,5.8,1014113
2006,Vernon Wells,5.8,1326
1992,Kenny Lofton,5.8,246
1895,Bill Lange,5.8,1007315
1905,Roy Thomas,5.8,1012992
1910,Solly Hofman,5.8,1005917
1891,Tom Brown,5.8,1001562
1979,Chet Lemon,5.8,1007518
1944,Johnny Lindell,5.8,1007619
1926,Hack Wilson,5.7,1014083
2018,Lorenzo Cain,5.7,9077
1933,Pepper Martin,5.7,1008189
1980,Dale Murphy,5.7,1009355
1998,Derek Bell,5.7,1000801
1942,Dom DiMaggio,5.7,1003310
1911,Birdie Cree,5.7,1002752
2014,Carlos Gomez,5.7,4881
1902,Ginger Beaumont,5.7,1000733
1935,Wally Berger,5.7,1000875
1974,Cesar Cedeno,5.6,1002100
1950,Joe DiMaggio,5.6,1003311
2011,Shane Victorino,5.6,1677
1915,Dutch Zwilling,5.6,1014467
1997,Ray Lankford,5.6,1044
1949,Bobby Thomson,5.6,1013032
1929,Kiki Cuyler,5.6,1002914
1922,Max Carey,5.6,1001944
1982,Willie Wilson,5.6,1014113
1998,Kenny Lofton,5.6,246
1918,Tris Speaker,5.6,1012309
1983,Chet Lemon,5.6,1007518
2005,Grady Sizemore,5.6,2197
1907,Tommy Leach,5.6,1007428
1917,Max Carey,5.6,1001944
1984,Dale Murphy,5.6,1009355
2019,Ronald Acuna Jr.,5.6,18401
1899,Roy Thomas,5.6,1012992
1964,Mickey Mantle,5.5,1008082
1928,Hack Wilson,5.5,1014083
1948,Andy Pafko,5.5,1009948
2002,Mike Cameron,5.5,1070
2008,Alex Rios,5.5,2090
1976,Mickey Rivers,5.5,1011005
1993,Marquis Grissom,5.5,652
2001,Mike Cameron,5.5,1070
1980,Tony Armas,5.5,1000305
1996,Ray Lankford,5.5,1044
1893,Billy Hamilton,5.5,1005270
1972,Willie Davis,5.5,1003088
1971,Reggie Smith,5.5,1012201
1950,Duke Snider,5.5,1012230
1970,Cito Gaston,5.5,1004566
1988,Robin Yount,5.5,1014396
2007,Aaron Rowand,5.4,254
1897,Billy Hamilton,5.4,1005270
1992,Steve Finley,5.4,54
1969,Tommie Agee,5.4,1000080
1920,Happy Felsch,5.4,1003977
2011,Andrew McCutchen,5.4,9847
1925,Ty Cobb,5.4,1002378
1942,Wally Judnich,5.4,1006645
2002,Carlos Beltran,5.4,589
1990,Roberto Kelly,5.4,1006815
1993,Devon White,5.4,1013862
2016,Christian Yelich,5.4,11477
2000,Ken Griffey Jr.,5.4,327
2001,Carlos Beltran,5.4,589
1953,Richie Ashburn,5.4,1000335
1914,Ty Cobb,5.4,1002378
1967,Tony Gonzalez,5.4,1004845
1996,Steve Finley,5.4,54
1970,Paul Blair,5.4,1001031
1986,Kirby Puckett,5.3,1010557
1923,Max Carey,5.3,1001944
1956,Jim Piersall,5.3,1010340
1976,Cesar Cedeno,5.3,1002100
1968,Jim Northrup,5.3,1009641
1884,Charley Jones,5.3,1006535
2015,Curtis Granderson,5.3,4747
1887,Jim Fogarty,5.3,1004191
1919,Edd Roush,5.3,1011247
2012,Michael Bourn,5.3,6387
1917,Benny Kauff,5.3,1006715
1995,Jim Edmonds,5.3,1153
1903,Roy Thomas,5.3,1012992
2004,Andruw Jones,5.3,96
1999,Mike Cameron,5.3,1070
1912,Clyde Milan,5.3,1008856
1968,Jimmy Wynn,5.3,1014313
1992,Ken Griffey Jr.,5.3,327
1984,Robin Yount,5.3,1014396
1959,Vada Pinson,5.3,1010360
1980,Terry Puhl,5.3,1010562
1965,Vada Pinson,5.3,1010360
2016,Jackie Bradley Jr.,5.3,12984
1989,Robin Yount,5.3,1014396
2003,Mike Cameron,5.3,1070
1992,Brady Anderson,5.3,364
2003,Andruw Jones,5.2,96
1966,Tom Tresh,5.2,1013179
1967,Adolfo Phillips,5.2,1010280
1888,Curt Welch,5.2,1013751
2005,Coco Crisp,5.2,1572
1946,Joe DiMaggio,5.2,1003311
1914,Tilly Walker,5.2,1013534
1972,Jimmy Wynn,5.2,1014313
1924,Ty Cobb,5.2,1002378
1999,Brady Anderson,5.2,364
1962,Willie Davis,5.2,1003088
1900,Billy Hamilton,5.2,1005270
1904,Roy Thomas,5.2,1012992
1885,George Gore,5.2,1004879
1997,Kenny Lofton,5.2,246
1926,Al Simmons,5.2,1011978
1957,Richie Ashburn,5.2,1000335
1970,Tommie Agee,5.2,1000080
1969,Jim Northrup,5.2,1009641
1957,Duke Snider,5.2,1012230
1988,Ellis Burks,5.2,372
2007,Alex Rios,5.2,2090
1936,Joe DiMaggio,5.2,1003311
1903,Mike Donlin,5.2,1003380
1977,George Hendrick,5.2,1005642
1992,Shane Mack,5.2,1007928
1987,Andy Van Slyke,5.1,1013363
2008,Randy Winn,5.1,1235
1935,Hank Leiber,5.1,1007490
1956,Richie Ashburn,5.1,1000335
1910,Fred Snodgrass,5.1,1012234
1895,Jake Stenzel,5.1,1012485
1959,Jim Landis,5.1,1007296
1951,Bobby Thomson,5.1,1013032
1963,Jimmie Hall,5.1,1005253
1919,Tris Speaker,5.1,1012309
1977,Lyman Bostock,5.1,1001220
1992,Marquis Grissom,5.1,652
1944,Jim Russell,5.1,1011315
2012,Austin Jackson,5.1,9848
1938,Earl Averill,5.1,1000378
1971,Amos Otis,5.1,1009893
2007,Carlos Beltran,5.1,589
1917,Edd Roush,5.1,1011247
1926,Kiki Cuyler,5.1,1002914
1898,Billy Hamilton,5.1,1005270
1997,Bernie Williams,5.1,857
2005,Randy Winn,5.1,1235
1974,Al Oliver,5.1,1009773
1936,Frank Demaree,5.1,1003190
1975,Billy North,5.1,1009638
1969,Bobby Tolan,5.1,1013100
2011,Brett Gardner,5.1,9927
1926,Tris Speaker,5.1,1012309
1920,Cy Williams,5.1,1013981
1970,Jim Hickman,5.1,1005777
1923,Ty Cobb,5.1,1002378
1977,Chet Lemon,5,1007518
1931,Kiki Cuyler,5,1002914
2017,Marcell Ozuna,5,10324
1978,Larry Hisle,5,1005858
2004,Corey Patterson,5,300
1955,Jim Piersall,5,1010340
1961,Jim Piersall,5,1010340
1990,Ken Griffey Jr.,5,327
1945,Goody Rosen,5,1011209
1930,Earle Combs,5,1002478
1944,Buster Adams,5,1000047
1934,Len Koenecke,5,1007076
1908,Tommy Leach,5,1007428
1975,Jimmy Wynn,5,1014313
2016,George Springer,5,12856
1996,Jim Edmonds,5,1153
1932,Earl Averill,5,1000378
1953,Larry Doby,5,1003346
1949,Duke Snider,5,1012230
2018,Aaron Hicks,5,5297
1979,Gorman Thomas,5,1012979
1941,Sam Chapman,5,1002152
1969,Reggie Smith,5,1012201
1886,George Gore,5,1004879
1982,Al Oliver,5,1009773
1913,Burt Shotton,4.9,1011933
2013,Adam Jones,4.9,6368
1911,Clyde Milan,4.9,1008856
2001,Andruw Jones,4.9,96
1973,Reggie Smith,4.9,1012201
1944,Tommy Holmes,4.9,1005980
1996,Dave Martinez,4.9,1008160
1982,Dwayne Murphy,4.9,1009359
1924,Kiki Cuyler,4.9,1002914
2000,Bernie Williams,4.9,857
2002,Bernie Williams,4.9,857
1991,Shane Mack,4.9,1007928
1999,Ken Griffey Jr.,4.9,327
1946,Stan Spence,4.9,1012328
1947,Joe DiMaggio,4.9,1003311
2010,Angel Pagan,4.9,2918
1999,Bernie Williams,4.9,857
2009,Matt Kemp,4.9,5631
1908,Fielder Jones,4.9,1006555
1953,Mickey Mantle,4.9,1008082
1903,Jimmy Barrett,4.9,1000596
1916,Max Carey,4.9,1001944
1991,Dave Henderson,4.9,1005630
1934,Wally Berger,4.9,1000875
1967,Jimmy Wynn,4.9,1014313
1884,Dave Rowe,4.9,1011252
1989,Von Hayes,4.9,1005531
1879,Charley Jones,4.9,1006535
1890,Billy Hamilton,4.9,1005270
2012,Josh Hamilton,4.9,1875
1998,Bernie Williams,4.9,857
2002,Mark Kotsay,4.9,1042
1982,Gorman Thomas,4.8,1012979
1892,Bug Holliday,4.8,1005957
1984,Kevin McReynolds,4.8,1008690
1992,Ray Lankford,4.8,1044
2001,Bernie Williams,4.8,857
1986,Von Hayes,4.8,1005531
1980,Cesar Cedeno,4.8,1002100
1885,Charley Jones,4.8,1006535
1925,Max Carey,4.8,1001944
1933,Al Simmons,4.8,1011978
2009,Nyjer Morgan,4.8,4885
1891,Curt Welch,4.8,1013751
1901,Dummy Hoy,4.8,1006111
2008,Melvin Upton Jr.,4.8,5015
1882,Pete Browning,4.8,1001554
1990,Willie McGee,4.8,1008513
1903,Ginger Beaumont,4.8,1000733
1884,Paul Hines,4.8,1005845
1999,Kenny Lofton,4.8,246
1923,Edd Roush,4.8,1011247
1910,Dode Paskert,4.8,1010042
1963,Curt Flood,4.8,1004165
1930,Johnny Frederick,4.8,1004311
1972,Dusty Baker,4.8,1000450
1970,Willie Mays,4.8,1008315
1967,Curt Flood,4.8,1004165
1997,Rondell White,4.7,856
1989,Kirby Puckett,4.7,1010557
1956,Larry Doby,4.7,1003346
1890,Jim McTamany,4.7,1008694
1933,Ben Chapman,4.7,1002141
1993,Lance Johnson,4.7,1006482
1950,Hoot Evers,4.7,1003875
1946,Dom DiMaggio,4.7,1003310
1991,Brett Butler,4.7,1001772
2012,Torii Hunter,4.7,731
1986,Eric Davis,4.7,1003048
1992,Mike Devereaux,4.7,1003242
1901,Roy Thomas,4.7,1012992
1932,Earle Combs,4.7,1002478
1917,Happy Felsch,4.7,1003977
1974,Elliott Maddox,4.7,1007947
1896,Bill Lange,4.7,1007315
1907,Ginger Beaumont,4.7,1000733
2000,Carl Everett,4.7,1249
2009,Michael Bourn,4.7,6387
1918,Edd Roush,4.7,1011247
2016,Charlie Blackmon,4.7,7859
1979,Lee Mazzilli,4.7,1008318
2013,Shane Victorino,4.7,1677
1949,Joe DiMaggio,4.7,1003311
1934,Al Simmons,4.7,1011978
1910,Johnny Bates,4.7,1000662
1898,Jimmy Ryan,4.7,1011341
2014,Adam Jones,4.7,6368
1978,Chet Lemon,4.6,1007518
2011,Chris Young,4.6,3882
1911,Johnny Bates,4.6,1000662
1974,Ken Henderson,4.6,1005634
1880,George Gore,4.6,1004879
1971,Willie Davis,4.6,1003088
1889,Jimmy Ryan,4.6,1011341
1930,Sam Rice,4.6,1010900
1978,Garry Maddox,4.6,1007948
1902,Jimmy Slagle,4.6,1012048
1992,Brett Butler,4.6,1001772
1985,Dale Murphy,4.6,1009355
1999,Chris Singleton,4.6,170
1974,Paul Blair,4.6,1001031
1901,Mike Donlin,4.6,1003380
1978,Reggie Smith,4.6,1012201
2013,Jacoby Ellsbury,4.6,4727
1982,Fred Lynn,4.6,1007872
2017,Christian Yelich,4.6,11477
2002,Randy Winn,4.6,1235
2012,Angel Pagan,4.6,2918
1916,Cy Williams,4.6,1013981
1932,Al Simmons,4.6,1011978
1990,Brett Butler,4.6,1001772
1999,Steve Finley,4.6,54
1996,Marquis Grissom,4.6,652
1912,Dode Paskert,4.6,1010042
1960,Vada Pinson,4.6,1010360
1987,Devon White,4.6,1013862
1996,Kenny Lofton,4.6,246
1894,Mike Griffin,4.6,1005047
2016,Dexter Fowler,4.6,4062
1980,Fred Lynn,4.6,1007872
1973,Bobby Murcer,4.6,1009338
1892,Mike Griffin,4.5,1005047
1894,Jake Stenzel,4.5,1012485
1943,Stan Spence,4.5,1012328
1879,Paul Hines,4.5,1005845
2007,Melvin Upton Jr.,4.5,5015
1920,Sam Rice,4.5,1010900
1916,Amos Strunk,4.5,1012634
2017,George Springer,4.5,12856
1977,Cesar Cedeno,4.5,1002100
1903,Cy Seymour,4.5,1011777
1924,Sam Rice,4.5,1010900
1977,Larry Hisle,4.5,1005858
1904,Chick Stahl,4.5,1012381
1897,Hugh Duffy,4.5,1003533
1986,Lenny Dykstra,4.5,1003619
1992,Darrin Jackson,4.5,1006296
1928,Earle Combs,4.5,1002478
2012,Melky Cabrera,4.5,4022
2006,Mike Cameron,4.5,1070
1948,Larry Doby,4.5,1003346
1991,Mike Devereaux,4.5,1003242
1904,Cy Seymour,4.5,1011777
1886,Curt Welch,4.5,1013751
2014,Starling Marte,4.5,9241
1901,Chick Stahl,4.5,1012381
1981,Robin Yount,4.5,1014396
1930,Wally Berger,4.5,1000875
1989,Milt Thompson,4.5,1013021
1921,Max Carey,4.5,1001944
1991,Steve Finley,4.5,54
1905,Fielder Jones,4.5,1006555
1928,Al Simmons,4.5,1011978
2018,Brandon Nimmo,4.5,12927
2000,Johnny Damon,4.5,185
1999,Doug Glanville,4.5,956
1969,Willie Davis,4.5,1003088
1918,Max Carey,4.5,1001944
1932,Ben Chapman,4.5,1002141
1906,Charlie Hemphill,4.5,1005624
1977,Mickey Rivers,4.5,1011005
1929,Earle Combs,4.5,1002478
1952,Duke Snider,4.5,1012230
2014,Marcell Ozuna,4.5,10324
2012,Adam Jones,4.4,6368
2014,Lorenzo Cain,4.4,9077
1945,Andy Pafko,4.4,1009948
1972,Bobby Tolan,4.4,1013100
1925,Sam Rice,4.4,1010900
1968,Matty Alou,4.4,1000179
1990,Dave Henderson,4.4,1005630
1970,Ken Henderson,4.4,1005634
1970,Willie Davis,4.4,1003088
1990,Andy Van Slyke,4.4,1013363
1901,Emmet Heidrick,4.4,1005587
1942,Pete Reiser,4.4,1010814
1963,Albie Pearson,4.4,1010108
1937,Frank Demaree,4.4,1003190
1969,Matty Alou,4.4,1000179
2000,Ellis Burks,4.4,372
1891,Dummy Hoy,4.4,1006111
2007,Coco Crisp,4.4,1572
2010,Michael Bourn,4.4,6387
1895,Hugh Duffy,4.4,1003533
1973,Paul Blair,4.4,1001031
1931,Sam West,4.4,1013813
1924,Tris Speaker,4.4,1012309
1896,George Van Haltren,4.4,1013357
1901,Fielder Jones,4.4,1006555
1936,Wally Berger,4.4,1000875
1978,Robin Yount,4.4,1014396
1940,Terry Moore,4.4,1009128
1948,Richie Ashburn,4.4,1000335
2002,Johnny Damon,4.4,185
1915,Burt Shotton,4.3,1011933
1888,Dummy Hoy,4.3,1006111
2004,Johnny Damon,4.3,185
1997,Mike Cameron,4.3,1070
1952,Bobby Thomson,4.3,1013032
1940,Barney McCosky,4.3,1008422
1910,Rube Oldring,4.3,1009764
1981,Dwayne Murphy,4.3,1009359
1944,Johnny Barrett,4.3,1000597
1964,Jimmie Hall,4.3,1005253
1970,Jimmy Wynn,4.3,1014313
1897,Mike Griffin,4.3,1005047
1980,Dusty Baker,4.3,1000450
1950,Dom DiMaggio,4.3,1003310
1942,Chet Laabs,4.3,1007229
1963,Tom Tresh,4.3,1013179
1988,Eric Davis,4.3,1003048
1924,Baby Doll Jacobson,4.3,1006316
1949,Larry Doby,4.3,1003346
1916,Happy Felsch,4.3,1003977
2008,Josh Hamilton,4.3,1875
1974,Cesar Geronimo,4.3,1004639
2011,Carlos Beltran,4.3,589
1888,Dick Johnston,4.3,1006445
2011,Peter Bourjos,4.3,2578
2013,Starling Marte,4.3,9241
1884,Pete Browning,4.3,1001554
2011,Cameron Maybin,4.3,5223
1999,Carlos Beltran,4.3,589
1901,Ginger Beaumont,4.3,1000733
1910,Clyde Milan,4.3,1008856
2015,Kevin Kiermaier,4.3,11038
1925,Johnny Mostil,4.3,1009255
1974,Amos Otis,4.3,1009893
1915,Les Mann,4.3,1008073
1923,Jigger Statz,4.3,1012439
2008,Milton Bradley,4.3,369
1995,Ray Lankford,4.3,1044
2008,Shane Victorino,4.3,1677
1962,Tony Gonzalez,4.3,1004845
1999,Johnny Damon,4.3,185
1925,Harry Rice,4.3,1010895
2014,Denard Span,4.2,8347
1968,Reggie Smith,4.2,1012201
2002,Torii Hunter,4.2,731
1976,Jay Johnstone,4.2,1006463
1902,Fielder Jones,4.2,1006555
2001,Torii Hunter,4.2,731
1969,Tony Gonzalez,4.2,1004845
1911,Fred Snodgrass,4.2,1012234
1988,Andre Dawson,4.2,1003091
2019,Michael Brantley,4.2,4106
1909,Tommy Leach,4.2,1007428
1984,Dwayne Murphy,4.2,1009359
1961,Jim Landis,4.2,1007296
2017,Lorenzo Cain,4.2,9077
1973,Dusty Baker,4.2,1000450
1955,Larry Doby,4.2,1003346
2008,Jacoby Ellsbury,4.2,4727
1978,Fred Lynn,4.2,1007872
1921,Baby Doll Jacobson,4.2,1006316
1965,Tom Tresh,4.2,1013179
1980,Reggie Smith,4.2,1012201
2003,Juan Pierre,4.2,443
1927,Ty Cobb,4.2,1002378
2002,Steve Finley,4.2,54
1986,Kevin McReynolds,4.2,1008690
1989,Dave Henderson,4.2,1005630
1884,George Gore,4.2,1004879
1913,Clyde Milan,4.2,1008856
2006,David DeJesus,4.2,1825
2010,Chris Young,4.2,3882
1880,Paul Hines,4.1,1005845
1891,George Van Haltren,4.1,1013357
2003,Milton Bradley,4.1,369
1984,Von Hayes,4.1,1005531
2009,Mike Cameron,4.1,1070
2018,Tommy Pham,4.1,2967
1923,Sam Rice,4.1,1010900
2009,Denard Span,4.1,8347
1931,Earle Combs,4.1,1002478
1945,Carden Gillenwater,4.1,1004709
1936,Ben Chapman,4.1,1002141
1967,Willie Mays,4.1,1008315
1909,Solly Hofman,4.1,1005917
1986,Gary Pettis,4.1,1010249
1932,Wally Berger,4.1,1000875
1971,Ken Henderson,4.1,1005634
2008,Curtis Granderson,4.1,4747
1875,Lip Pike,4.1,1010347
1920,Hy Myers,4.1,1009423
1994,Marquis Grissom,4.1,652
2010,Austin Jackson,4.1,9848
1927,Alex Metzler,4.1,1008814
1898,Bill Lange,4.1,1007315
1924,Max Carey,4.1,1001944
1891,Charlie Duffee,4.1,1003526
1986,Mitch Webster,4.1,1013719
1965,Jimmie Hall,4.1,1005253
1897,Bill Lange,4.1,1007315
1976,Ron LeFlore,4.1,1007478
1982,Larry Herndon,4.1,1005717
1903,Tommy Leach,4.1,1007428
2014,Christian Yelich,4.1,11477
1962,Tom Tresh,4.1,1013179
1905,Harry Bay,4.1,1000698
1969,Cesar Tovar,4.1,1013142
1973,Dave May,4.1,1008292
2003,Mark Kotsay,4.1,1042
2019,Mark Canha,4.1,11445
2016,Kevin Kiermaier,4,11038
1898,George Van Haltren,4,1013357
1998,Darryl Hamilton,4,1005272
1991,Darrin Jackson,4,1006296
1978,Andre Dawson,4,1003091
2017,Brett Gardner,4,9927
1904,Tommy Leach,4,1007428
1934,Ben Chapman,4,1002141
1916,Burt Shotton,4,1011933
2012,Curtis Granderson,4,4747
2017,Cody Bellinger,4,15998
1998,Jim Edmonds,4,1153
1940,Jim Gleeson,4,1004773
1906,Fielder Jones,4,1006555
2003,Jeff DaVanon,4,1440
1945,Bobby Estalella,4,1003837
1939,Hank Leiber,4,1007490
1968,Cesar Tovar,4,1013142
1946,Tommy Holmes,4,1005980
1906,Cy Seymour,4,1011777
2004,Mark Kotsay,4,1042
2006,Curtis Granderson,4,4747
2012,Alex Rios,4,2090
2011,Josh Hamilton,4,1875
2005,David DeJesus,4,1825
2008,Mike Cameron,4,1070
1912,Max Carey,4,1001944
