Season,Name,WAR,playerid
1974,Dennis Leonard,0.1,1007531
1974,Doug Bird,1.4,1000976
1974,Gene Garber,-0.4,1004493
1974,Joe Hoerner,0.0,1005895
1974,Lindy McDaniel,1.1,1008441
1974,Marty Pattin,0.8,1010074
1974,Nelson Briles,1.1,1001432
1974,Paul Splittorff,1.1,1012346
1974,Steve Busby,5.9,1001745
1974,Steve Mingori,0.6,1008978
1975,Al Fitzmorris,2.6,1004119
1975,Bob McClure,0.1,1008400
1975,Bruce Dal Canton,0.0,1002936
1975,Dennis Leonard,2.4,1007531
1975,Doug Bird,1.6,1000976
1975,George Throop,0.1,1013048
1975,Lindy McDaniel,1.1,1008441
1975,Mark Littell,0.3,1007657
1975,Marty Pattin,2.3,1010074
1975,Nelson Briles,0.4,1001432
1975,Paul Splittorff,2.0,1012346
1975,Ray Sadecki,-0.1,1011360
1975,Steve Busby,4.7,1001745
1975,Steve Mingori,0.4,1008978
1976,Al Fitzmorris,3.7,1004119
1976,Andy Hassler,1.4,1005480
1976,Bob McClure,-0.2,1008400
1976,Dennis Leonard,3.8,1007531
1976,Doug Bird,2.8,1000976
1976,Jerry Cram,0.0,1002728
1976,Ken Sanders,0.0,1011417
1976,Larry Gura,0.0,1005150
1976,Mark Littell,1.7,1007657
1976,Marty Pattin,1.4,1010074
1976,Paul Splittorff,0.9,1012346
1976,Ray Sadecki,0.0,1011360
1976,Roger Nelson,0.0,1009511
1976,Steve Busby,-0.7,1001745
1976,Steve Mingori,0.8,1008978
1976,Tom Bruno,-0.3,1001594
1976,Tom Hall,-0.4,1005262
1977,Andy Hassler,2.2,1005480
1977,Dennis Leonard,7.9,1007531
1977,Doug Bird,1.4,1000976
1977,Gary Lance,0.0,1007288
1977,George Throop,-0.3,1013048
1977,Jim Colborn,2.1,1002409
1977,Larry Gura,1.1,1005150
1977,Mark Littell,2.1,1007657
1977,Marty Pattin,0.3,1010074
1977,Paul Splittorff,3.7,1012346
1977,Randy McGilberry,0.0,1008521
1977,Steve Mingori,0.3,1008978
1977,Tom Hall,-0.1,1005262
1978,Al Hrabosky,0.8,1006116
1978,Andy Hassler,0.9,1005480
1978,Bill Paschall,0.4,1010037
1978,Dennis Leonard,4.7,1007531
1978,Doug Bird,0.8,1000976
1978,George Throop,0.0,1013048
1978,Jim Colborn,-0.3,1002409
1978,Larry Gura,3.1,1005150
1978,Marty Pattin,-0.1,1010074
1978,Paul Splittorff,2.9,1012346
1978,Randy McGilberry,-0.3,1008521
1978,Rich Gale,1.8,1004444
1978,Steve Busby,-0.2,1001745
1978,Steve Foucault,0.0,1004262
1978,Steve Mingori,0.3,1008978
1979,Al Hrabosky,0.3,1006116
1979,Bill Paschall,-0.2,1010037
1979,Craig Chamberlain,0.9,1002121
1979,Craig Eaton,0.1,1003649
1979,Dan Quisenberry,0.0,1010622
1979,Dennis Leonard,2.5,1007531
1979,Eduardo Rodriguez,-0.6,1011102
1979,Gary Christenson,0.1,1002212
1979,George Throop,-0.1,1013048
1979,Jerry Terrell,0.0,1012922
1979,Larry Gura,1.3,1005150
1979,Marty Pattin,0.7,1010074
1979,Paul Splittorff,1.8,1012346
1979,Renie Martin,0.7,1008194
1979,Rich Gale,1.0,1004444
1979,Steve Busby,-0.2,1001745
1979,Steve Mingori,-0.9,1008978
1980,Craig Chamberlain,-0.4,1002121
1980,Dan Quisenberry,1.9,1010622
1980,Dennis Leonard,3.5,1007531
1980,Gary Christenson,-0.5,1002212
1980,Jeff Twitty,-0.3,1013245
1980,Jerry Terrell,0.0,1012922
1980,Ken Brett,0.1,1001402
1980,Larry Gura,4.1,1005150
1980,Marty Pattin,0.4,1010074
1980,Mike Jones,0.0,1006577
1980,Paul Splittorff,2.4,1012346
1980,Rawly Eastwick,-0.2,1003648
1980,Renie Martin,-0.2,1008194
1980,Rich Gale,1.8,1004444
1980,Steve Busby,0.2,1001745
1981,Atlee Hammaker,0.3,1005281
1981,Bill Paschall,0.0,1010037
1981,Dan Quisenberry,1.1,1010622
1981,Dennis Leonard,3.7,1007531
1981,Jeff Schattinger,0.0,1011528
1981,Jim Wright,0.0,1014284
1981,Juan Berenguer,-0.5,1000865
1981,Ken Brett,-0.2,1001402
1981,Larry Gura,2.7,1005150
1981,Mike Jones,0.4,1006577
1981,Paul Splittorff,0.7,1012346
1981,Renie Martin,0.2,1008194
1981,Rich Gale,-0.1,1004444
1982,Bill Castro,0.3,1002077
1982,Bob Tufts,0.1,1013217
1982,Bud Black,0.3,1001007
1982,Dan Quisenberry,1.5,1010622
1982,Dave Frost,0.5,1004376
1982,Dennis Leonard,0.3,1007531
1982,Derek Botelho,0.0,1001224
1982,Don Hood,0.1,1005994
1982,Grant Jackson,-0.8,1006298
1982,Jim Wright,0.0,1014284
1982,Keith Creel,-0.6,1002758
1982,Larry Gura,1.9,1005150
1982,Mike Armstrong,0.7,1000314
1982,Paul Splittorff,1.9,1012346
1982,Vida Blue,1.5,1001094
1983,Bill Castro,-0.1,1002077
1983,Bob Tufts,-0.2,1013217
1983,Bud Black,1.1,1001007
1983,Dan Quisenberry,2.7,1010622
1983,Danny Jackson,0.3,1006295
1983,Dennis Leonard,1.2,1007531
1983,Don Hood,-0.2,1005994
1983,Eric Rasmussen,0.4,1010704
1983,Frank Wills,0.5,1014051
1983,Gaylord Perry,1.2,1010210
1983,Joe Simpson,0.0,1011996
1983,Keith Creel,-1.0,1002758
1983,Larry Gura,0.1,1005150
1983,Mark Huismann,0.2,1006171
1983,Mike Armstrong,-0.5,1000314
1983,Paul Splittorff,2.2,1012346
1983,Steve Renko,1.6,1010835
1983,Vida Blue,0.2,1001094
1984,Bret Saberhagen,1.9,1011355
1984,Bud Black,4.3,1001007
1984,Charlie Leibrandt,1.9,1007492
1984,Dan Quisenberry,1.5,1010622
1984,Danny Jackson,0.7,1006295
1984,Frank Wills,0.3,1014051
1984,Joe Beckwith,0.6,1000758
1984,Larry Gura,-0.4,1005150
1984,Leon Roberts,-0.1,1011040
1984,Mark Gubicza,2.7,1005115
1984,Mark Huismann,0.6,1006171
1984,Mike Jones,0.1,1006577
1984,Paul Splittorff,-0.1,1012346
1985,Bret Saberhagen,6.2,1011355
1985,Bud Black,3.6,1001007
1985,Charlie Leibrandt,4.1,1007492
1985,Dan Quisenberry,2.7,1010622
1985,Danny Jackson,4.6,1006295
1985,Dennis Leonard,0.0,1007531
1985,Joe Beckwith,0.9,1000758
1985,Larry Gura,-0.2,1005150
1985,Mark Gubicza,2.2,1005115
1985,Mark Huismann,0.3,1006171
1985,Mike Jones,-0.3,1006577
1985,Mike LaCoss,0.0,1007240
1985,Steve Farr,0.6,1003953
1985,Tony Ferreira,0.1,1004009
1986,Alan Hargesheimer,-0.1,1005357
1986,Bret Saberhagen,3.5,1011355
1986,Bud Black,0.1,1001007
1986,Charlie Leibrandt,3.7,1007492
1986,Dan Quisenberry,1.3,1010622
1986,Danny Jackson,2.9,1006295
1986,David Cone,0.1,1680
1986,Dennis Leonard,2.6,1007531
1986,Mark Gubicza,3.0,1005115
1986,Mark Huismann,0.3,1006171
1986,Scott Bankhead,1.8,1000510
1986,Steve Farr,0.9,1003953
1986,Steve Shields,-0.1,1011892
1987,Bob Shirley,-0.4,1011911
1987,Bob Stoddard,0.1,1012555
1987,Bret Saberhagen,5.2,1011355
1987,Bud Black,1.1,1001007
1987,Charlie Leibrandt,4.4,1007492
1987,Dan Quisenberry,0.6,1010622
1987,Danny Jackson,4.3,1006295
1987,Dave Gumpert,0.0,1005142
1987,Gene Garber,0.2,1004493
1987,Jerry Don Gleaton,0.6,1004772
1987,John Davis,0.6,1003062
1987,Mark Gubicza,3.8,1005115
1987,Melido Perez,0.0,1010183
1987,Rick Anderson,-0.2,1000241
1987,Steve Farr,0.8,1003953
1988,Bret Saberhagen,5.5,1011355
1988,Bud Black,0.1,1001007
1988,Charlie Leibrandt,3.4,1007492
1988,Dan Quisenberry,0.4,1010622
1988,Floyd Bannister,1.2,1000516
1988,Gene Garber,-0.3,1004493
1988,Israel Sanchez,0.2,1011407
1988,Jeff Montgomery,-0.1,1009071
1988,Jerry Don Gleaton,0.3,1004772
1988,Jose DeJesus,-0.1,1003151
1988,Luis Aquino,0.1,1000285
1988,Mark Gubicza,6.2,1005115
1988,Mark Lee,0.0,1007461
1988,Rick Anderson,0.0,1000241
1988,Steve Farr,1.5,1003953
1988,Ted Power,0.5,1010504
1988,Tom Gordon,0.4,282
1989,Bob Buchanan,-0.1,1001613
1989,Bret Saberhagen,7.5,1011355
1989,Charlie Leibrandt,1.2,1007492
1989,Floyd Bannister,0.6,1000516
1989,Jeff Montgomery,2.7,1009071
1989,Jerry Don Gleaton,0.1,1004772
1989,Jose DeJesus,-0.2,1003151
1989,Kevin Appier,-0.2,3
1989,Larry McWilliams,0.6,1008700
1989,Luis Aquino,2.0,1000285
1989,Mark Gubicza,6.3,1005115
1989,Rick Luecken,-0.2,1007821
1989,Stan Clarke,-0.2,1002310
1989,Steve Crawford,0.4,1002749
1989,Steve Farr,0.8,1003953
1989,Terry Leach,0.0,1007427
1989,Tom Gordon,2.4,282
1990,Andy McGaffigan,0.8,1008497
1990,Bret Saberhagen,2.9,1011355
1990,Carlos Maldonado,0.1,1008016
1990,Chris Codiroli,-0.4,1002388
1990,Daryl Smith,0.2,1012119
1990,Hector Wagner,-0.1,1013484
1990,Israel Sanchez,0.0,1011407
1990,Jay Baller,-0.2,1000492
1990,Jeff Montgomery,1.6,1009071
1990,Jim Campbell,0.1,1001883
1990,Kevin Appier,3.2,3
1990,Larry McWilliams,-0.4,1008700
1990,Luis Aquino,-0.2,1000285
1990,Luis Encarnacion,0.0,1003774
1990,Mark Davis,-0.6,1003067
1990,Mark Gubicza,1.6,1005115
1990,Mel Stottlemyre,0.0,1012580
1990,Pete Filson,-0.4,1004046
1990,Richard Dotson,-0.1,1003424
1990,Steve Crawford,0.4,1002749
1990,Steve Farr,1.6,1003953
1990,Storm Davis,1.4,1003080
1990,Tom Gordon,2.5,282
1991,Andy McGaffigan,0.1,1008497
1991,Archie Corbin,0.0,1002612
1991,Bill Pecota,0.0,1010117
1991,Bret Saberhagen,4.4,1011355
1991,Carlos Maldonado,-0.1,1008016
1991,Dan Schatzeder,-0.1,1011527
1991,Hector Wagner,0.0,1013484
1991,Jeff Montgomery,1.6,1009071
1991,Joel Johnston,0.5,1006474
1991,Kevin Appier,4.7,3
1991,Luis Aquino,2.0,1000285
1991,Mark Davis,0.0,1003067
1991,Mark Gubicza,2.1,1005115
1991,Mike Boddicker,1.7,1001111
1991,Mike Magnante,0.5,929
1991,Steve Crawford,0.4,1002749
1991,Storm Davis,0.1,1003080
1991,Tom Gordon,1.6,282
1991,Wes Gardner,0.1,1004532
1992,Bill Sampen,0.5,1011395
1992,Chris Haney,0.3,192
1992,Curt Young,0.2,1014368
1992,Dennis Moeller,-0.5,1009022
1992,Dennis Rasmussen,1.1,1010703
1992,Ed Pierce,-0.1,1010327
1992,Hipolito Pichardo,1.5,1472
1992,Jeff Montgomery,1.4,1009071
1992,Joel Johnston,-0.3,1006474
1992,Juan Berenguer,0.2,1000865
1992,Kevin Appier,4.8,3
1992,Luis Aquino,0.3,1000285
1992,Mark Davis,-0.6,1003067
1992,Mark Gubicza,2.1,1005115
1992,Mike Boddicker,0.4,1001111
1992,Mike Magnante,0.5,929
1992,Neal Heaton,-0.3,1005568
1992,Rich Sauveur,-0.1,1011465
1992,Rick Reed,1.1,750
1992,Rusty Meacham,1.8,1008702
1992,Steve Shifflett,-0.2,1011896
1992,Tom Gordon,1.0,282
1993,Bill Sampen,-0.1,1011395
1993,Billy Brewer,-0.3,1001404
1993,Chris Haney,1.0,192
1993,David Cone,3.9,1680
1993,Dennis Rasmussen,-0.1,1010703
1993,Enrique Burgos,0.0,1001670
1993,Frank DiPino,-0.1,1003320
1993,Greg Cadaret,0.0,1001810
1993,Hipolito Pichardo,2.3,1472
1993,Jeff Granger,0.0,1004944
1993,Jeff Montgomery,2.6,1009071
1993,John Habyan,0.1,1005176
1993,Kevin Appier,6.8,3
1993,Mark Gardner,-0.1,1004529
1993,Mark Gubicza,2.3,1005115
1993,Mike Magnante,0.4,929
1993,Rick Reed,0.0,750
1993,Rusty Meacham,0.1,1008702
1993,Stan Belinda,0.6,1000792
1993,Tom Gordon,2.5,282
1994,Billy Brewer,0.2,1001404
1994,Bob Milacki,0.5,1008855
1994,Chris Haney,0.5,192
1994,David Cone,3.8,1680
1994,David Howard,-0.1,1006075
1994,Hipolito Pichardo,0.6,1472
1994,Jeff Granger,-0.1,1004944
1994,Jeff Montgomery,1.0,1009071
1994,Jose DeJesus,0.3,1003151
1994,Kevin Appier,4.0,3
1994,Mark Gubicza,2.7,1005115
1994,Mike Magnante,0.2,929
1994,Rusty Meacham,0.4,1008702
1994,Stan Belinda,0.0,1000792
1994,Tom Gordon,2.2,282
1995,Billy Brewer,-0.4,1001404
1995,Chris Haney,1.0,192
1995,Dave Fleming,0.0,1004145
1995,Dennis Rasmussen,-0.2,1010703
1995,Dilson Torres,0.1,1013128
1995,Doug Linton,-0.1,1662
1995,Gregg Olson,0.1,1009791
1995,Hipolito Pichardo,0.6,1472
1995,Jason Jacome,0.6,1006330
1995,Jeff Montgomery,0.8,1009071
1995,Jim Converse,0.1,1002549
1995,Jim Pittsley,-0.3,1010379
1995,Kevin Appier,5.3,3
1995,Mark Gubicza,3.0,1005115
1995,Melvin Bunch,-0.4,1001651
1995,Mike Magnante,0.1,929
1995,Rick Huisman,0.1,1006172
1995,Rusty Meacham,0.3,1008702
1995,Scott Anderson,0.1,1000242
1995,Tom Browning,-0.1,1001566
1995,Tom Gordon,3.5,282
1996,Bob Scanlan,0.1,1011489
1996,Brian Bevil,0.0,1000939
1996,Chris Haney,3.9,192
1996,Doug Linton,2.2,1662
1996,Hipolito Pichardo,0.9,1472
1996,Jaime Bluma,0.3,1001096
1996,Jason Jacome,0.3,1006330
1996,Jeff Granger,-0.2,1004944
1996,Jeff Montgomery,-0.3,1009071
1996,Jose Rosado,2.8,1011192
1996,Julio Valera,0.2,1013331
1996,Kenny Robinson,0.1,1011074
1996,Kevin Appier,6.3,3
1996,Mark Gubicza,0.7,1005115
1996,Mike Magnante,0.3,929
1996,Rick Huisman,0.0,1006172
1996,Terry Clark,0.0,1002312
1996,Tim Belcher,3.8,1000789
1996,Tim Pugh,-0.2,1010560
1997,Allen McDill,-0.2,1008453
1997,Brian Bevil,0.1,1000939
1997,Chris Haney,0.6,192
1997,Glendon Rusch,1.5,707
1997,Gregg Olson,0.4,1009791
1997,Hector Carrasco,0.1,1240
1997,Hipolito Pichardo,-0.2,1472
1997,Jamie Walker,-0.2,502
1997,Jason Jacome,-0.3,1006330
1997,Jeff Montgomery,0.4,1009071
1997,Jim Converse,-0.2,1002549
1997,Jim Pittsley,0.4,1010379
1997,Jose Rosado,2.5,1011192
1997,Jose Santiago,0.0,972
1997,Kevin Appier,5.2,3
1997,Larry Casian,0.0,1002045
1997,Matt Whisenant,0.3,1013843
1997,Mike Perez,0.2,1010184
1997,Mike Williams,0.0,1014
1997,Mitch Williams,-0.1,1014025
1997,Randy Veres,0.5,1013412
1997,Ricky Bones,0.4,1001161
1997,Roland de la Maza,-0.1,1003161
1997,Scott Service,0.5,1684
1997,Tim Belcher,1.9,1000789
1998,Allen McDill,-0.3,1008453
1998,Bart Evans,0.2,1003860
1998,Brian Barber,0.6,1000525
1998,Brian Bevil,0.4,1000939
1998,Chris Haney,-0.2,192
1998,Danny Rios,-0.1,1010975
1998,Glendon Rusch,1.5,707
1998,Hipolito Pichardo,1.3,1472
1998,Jamie Walker,-0.2,502
1998,Jeff Montgomery,0.4,1009071
1998,Jeff Suppan,0.4,633
1998,Jim Pittsley,-0.4,1010379
1998,Jose Rosado,2.2,1011192
1998,Jose Santiago,0.0,972
1998,Kevin Appier,0.0,3
1998,Matt Whisenant,0.6,1013843
1998,Pat Rapp,1.2,1010700
1998,Ricky Bones,0.4,1001161
1998,Scott Service,1.4,1684
1998,Shane Halter,0.0,468
1998,Tim Belcher,1.9,1000789
1998,Tim Byrdak,-0.1,1995
1999,Alvin Morman,0.1,1009193
1999,Blake Stein,0.3,632
1999,Brad Rigby,-0.4,1010954
1999,Brian Barber,-0.5,1000525
1999,Chad Durbin,0.0,1442
1999,Chris Fussell,-0.1,1004410
1999,Dan Murray,-0.3,1009384
1999,Dan Reichert,0.2,624
1999,Derek Wallace,-0.2,1013544
1999,Don Wengert,-0.2,1013777
1999,Glendon Rusch,-0.1,707
1999,Jay Witasick,1.1,1138
1999,Jeff Montgomery,0.0,1009071
1999,Jeff Suppan,2.8,633
1999,Jim Pittsley,0.1,1010379
1999,Jose Rosado,3.7,1011192
1999,Jose Santiago,-0.1,972
1999,Ken Ray,-0.2,1986
1999,Kevin Appier,1.8,3
1999,Lance Carter,-0.1,1592
1999,Mac Suzuki,0.4,1485
1999,Marc Pisciotta,-0.2,1010369
1999,Matt Whisenant,-0.2,1013843
1999,Orber Moreno,0.0,617
1999,Scott Service,-0.1,1684
1999,Terry Mathews,0.1,1008241
1999,Tim Byrdak,-0.5,1995
2000,Andy Larkin,-0.2,1007345
2000,Blake Stein,0.7,632
2000,Brad Rigby,-0.5,1010954
2000,Brett Laxton,0.3,1007412
2000,Brian Meadows,1.3,998
2000,Chad Durbin,0.0,1442
2000,Chris Fussell,-0.7,1004410
2000,Dan Murray,-0.4,1009384
2000,Dan Reichert,1.4,624
2000,Doug Bochtler,-0.3,1001107
2000,Jason Rakers,-0.1,1010660
2000,Jay Witasick,0.8,1138
2000,Jeff D'Amico,-0.2,1002961
2000,Jeff Suppan,1.9,633
2000,Jerry Spradlin,0.7,1012353
2000,Jose Rosado,0.3,1011192
2000,Jose Santiago,0.7,972
2000,Kris Wilson,0.3,636
2000,Mac Suzuki,2.3,1485
2000,Miguel Batista,-0.7,46
2000,Paul Spoljaric,-0.3,1012349
2000,Ricky Bottalico,-0.2,948
2000,Scott Mullen,0.0,618
2000,Tim Byrdak,-0.3,1995
2001,Blake Stein,0.3,632
2001,Brad Voyles,-0.1,1490
2001,Brian Meadows,-0.1,998
2001,Chad Durbin,1.4,1442
2001,Chris George,0.3,601
2001,Cory Bailey,1.2,588
2001,Dan Reichert,0.8,624
2001,Doug Henry,-0.7,1005668
2001,Jason Grimsley,0.9,602
2001,Jeff Austin,0.0,587
2001,Jeff Suppan,2.5,633
2001,Jose Santiago,0.3,972
2001,Kris Wilson,-0.4,636
2001,Mac Suzuki,-0.2,1485
2001,Mike MacDougal,0.2,612
2001,Paul Byrd,1.4,594
2001,Roberto Hernandez,0.5,605
2001,Scott Mullen,0.0,618
2001,Tony Cogan,-0.8,1002395
2002,Blake Stein,0.1,632
2002,Brad Voyles,-0.2,1490
2002,Brian Shouse,-0.2,630
2002,Bryan Rekar,-0.1,625
2002,Chad Durbin,-0.2,1442
2002,Chris George,0.6,601
2002,Cory Bailey,-0.5,588
2002,Dan Reichert,-0.1,624
2002,Darrell May,0.4,613
2002,Jason Grimsley,0.8,602
2002,Jeff Austin,0.1,587
2002,Jeff Suppan,1.3,633
2002,Jeremy Affeldt,0.9,583
2002,Jeremy Hill,0.0,1607
2002,Kris Wilson,-0.6,636
2002,Mac Suzuki,-0.1,1485
2002,Miguel Asencio,0.5,586
2002,Mike MacDougal,0.1,612
2002,Nate Field,-0.2,599
2002,Paul Byrd,3.1,594
2002,Roberto Hernandez,0.6,605
2002,Runelvys Hernandez,1.2,1528
2002,Ryan Bukvich,0.0,1531
2002,Scott Mullen,-0.1,618
2002,Shawn Sedlacek,0.0,1519
2002,Wes Obermueller,-0.1,1637
2003,Al Levine,-0.1,20
2003,Albie Lopez,-0.7,102
2003,Brad Voyles,-0.2,1490
2003,Brian Anderson,0.6,44
2003,Chris George,-0.8,601
2003,Curtis Leskanic,0.5,694
2003,D.J. Carrasco,0.1,1666
2003,Darrell May,2.8,613
2003,Desi Relaford,0.0,1096
2003,Graeme Lloyd,0.1,783
2003,Jamey Wright,0.6,715
2003,Jason Gilfillan,-0.2,1710
2003,Jason Grimsley,0.5,602
2003,Jeremy Affeldt,2.5,583
2003,Jeremy Hill,0.0,1607
2003,Jimmy Gobble,0.6,1791
2003,Jose Lima,1.0,475
2003,Kevin Appier,0.0,3
2003,Kris Wilson,0.1,636
2003,Kyle Snyder,1.0,1689
2003,Les Walrond,-0.2,1735
2003,Miguel Asencio,0.6,586
2003,Mike MacDougal,0.6,612
2003,Nate Field,-0.1,599
2003,Paul Abbott,0.1,1061
2003,Rick DeHart,-0.1,1723
2003,Runelvys Hernandez,1.0,1528
2003,Ryan Bukvich,-0.1,1531
2003,Scott Mullen,-0.2,618
2003,Sean Lowe,-0.3,994
2004,Brian Anderson,0.2,44
2004,Chris George,0.5,601
2004,Curtis Leskanic,-0.6,694
2004,D.J. Carrasco,-0.1,1666
2004,Darrell May,1.1,613
2004,Denny Bautista,0.5,1947
2004,Dennys Reyes,1.1,444
2004,Eduardo Villacis,-0.1,1922
2004,Jaime Cerda,0.5,1532
2004,Jason Grimsley,0.2,602
2004,Jeremy Affeldt,1.0,583
2004,Jimmy Gobble,0.8,1791
2004,Jimmy Serrano,0.3,2491
2004,Jorge Vasquez,0.0,2221
2004,Justin Huisman,0.0,1914
2004,Kevin Appier,0.1,3
2004,Matt Kinney,0.0,737
2004,Mike MacDougal,-0.1,612
2004,Mike Wood,0.7,1806
2004,Nate Field,0.1,599
2004,Rudy Seanez,0.6,1279
2004,Ryan Bukvich,0.1,1531
2004,Scott Sullivan,0.1,357
2004,Shawn Camp,0.2,1855
2004,Zack Greinke,1.8,1943
2005,Ambiorix Burgos,0.6,3246
2005,Andy Sisco,0.7,3706
2005,Brian Anderson,0.1,44
2005,Chris Demaria,-0.1,4361
2005,D.J. Carrasco,0.5,1666
2005,Denny Bautista,0.5,1947
2005,J.P. Howell,0.2,8245
2005,Jaime Cerda,0.0,1532
2005,Jeremy Affeldt,0.3,583
2005,Jimmy Gobble,-0.3,1791
2005,Jonah Bayliss,0.0,4560
2005,Jose Lima,-0.3,475
2005,Juan Oviedo,-0.3,2886
2005,Kyle Snyder,0.3,1689
2005,Mike MacDougal,1.2,612
2005,Mike Wood,-0.7,1806
2005,Nate Field,-0.1,599
2005,Runelvys Hernandez,1.1,1528
2005,Ryan Jensen,0.1,1117
2005,Shawn Camp,0.2,1855
2005,Steve Stemle,0.2,2518
2005,Zack Greinke,2.0,1943
2006,Adam Bernero,0.7,460
2006,Ambiorix Burgos,-1.2,3246
2006,Andy Sisco,-0.4,3706
2006,Bobby Keppel,0.0,2229
2006,Brandon Duckworth,0.5,954
2006,Chris Booker,-0.2,2039
2006,Denny Bautista,0.0,1947
2006,Elmer Dessens,0.8,317
2006,Jeremy Affeldt,-0.4,583
2006,Jimmy Gobble,0.8,1791
2006,Joe Mays,-0.6,740
2006,Joe Nelson,0.2,108
2006,Joel Peralta,0.6,2332
2006,Jorge De La Rosa,-0.3,2047
2006,Joselo Diaz,-0.2,2057
2006,Juan Oviedo,-0.1,2886
2006,Kyle Snyder,-0.1,1689
2006,Luke Hudson,1.5,1542
2006,Mark Redman,1.2,491
2006,Mike MacDougal,0.1,612
2006,Mike Wood,-0.3,1806
2006,Odalis Perez,0.9,668
2006,Runelvys Hernandez,-0.6,1528
2006,Ryan Braun,-0.1,5648
2006,Scott Dohmann,-0.5,1936
2006,Scott Elarton,-1.1,426
2006,Seth Etherton,-0.2,322
2006,Steve Andrade,0.0,7018
2006,Steve Stemle,-0.1,2518
2006,Todd Wellemeyer,-0.2,1709
2006,Zack Greinke,0.0,1943
2007,Billy Buckner,0.0,8253
2007,Brandon Duckworth,0.0,954
2007,Brian Bannister,2.3,5718
2007,David Riske,0.1,402
2007,Gil Meche,3.7,1089
2007,Jason Standridge,-0.2,1229
2007,Jimmy Gobble,0.3,1791
2007,Joakim Soria,2.1,6941
2007,Joel Peralta,0.8,2332
2007,John Bale,0.8,864
2007,John Thomson,0.2,453
2007,Jorge De La Rosa,0.4,2047
2007,Juan Oviedo,0.4,2886
2007,Kyle Davies,-0.2,3642
2007,Luke Hochevar,0.0,6943
2007,Luke Hudson,-0.2,1542
2007,Neal Musser,-0.3,2727
2007,Octavio Dotel,0.1,555
2007,Odalis Perez,1.1,668
2007,Ryan Braun,-0.1,5648
2007,Scott Elarton,-1.0,426
2007,Todd Wellemeyer,-0.4,1709
2007,Zack Greinke,2.1,1943
2008,Brandon Duckworth,0.4,954
