Season,Name,WAR,playerid
1979,Eddie Murray,4.9,1009386
1976,Reggie Jackson,4.8,1006308
2008,Brian Roberts,4.8,166
1970,Merv Rettenmund,4.8,1010846
1992,Mike Devereaux,4.7,1003242
2005,Miguel Tejada,4.7,941
1970,Frank Robinson,4.7,1011066
1969,Don Buford,4.7,1001636
2014,Adam Jones,4.7,6368
1974,Paul Blair,4.6,1001031
1999,B.J. Surhoff,4.6,117
1994,Cal Ripken,4.6,1010978
1930,Goose Goslin,4.6,1004893
1982,Cal Ripken,4.6,1010978
1966,Brooks Robinson,4.6,1011055
1994,Rafael Palmeiro,4.6,1266
1968,Don Buford,4.5,1001636
1902,Jesse Burkett,4.5,1001682
1960,Ron Hansen,4.5,1005329
1991,Mike Devereaux,4.5,1003242
2014,Steve Pearce,4.5,9957
2011,J.J. Hardy,4.5,3797
1996,Rafael Palmeiro,4.5,1266
1906,Charlie Hemphill,4.5,1005624
1978,Ken Singleton,4.5,1012011
2012,Matt Wieters,4.5,4298
1908,George Stone,4.4,1012564
2012,Adam Jones,4.4,6368
2004,Javy Lopez,4.4,103
1989,Mickey Tettleton,4.4,1012939
1905,Bobby Wallace,4.4,1013542
1964,Luis Aparicio,4.4,1000278
1999,Mike Bordick,4.4,129
1973,Paul Blair,4.4,1001031
1928,Lu Blue,4.4,1001093
1915,Burt Shotton,4.3,1011933
1971,Davey Johnson,4.3,1006440
1978,Eddie Murray,4.3,1009386
1966,Boog Powell,4.3,1010482
1942,Chet Laabs,4.3,1007229
1929,Lu Blue,4.3,1001093
1924,Baby Doll Jacobson,4.3,1006316
1975,Mark Belanger,4.3,1000786
1980,Eddie Murray,4.3,1009386
1924,Ken Williams,4.3,1014012
1970,Don Buford,4.3,1001636
1925,Harry Rice,4.3,1010895
1948,Jerry Priddy,4.2,1010533
2005,Melvin Mora,4.2,157
1977,Doug DeCinces,4.2,1003123
1980,Ken Singleton,4.2,1012011
1901,John Anderson,4.2,1000232
1940,Harlond Clift,4.2,1002352
1956,Bob Nieman,4.2,1009587
1921,Baby Doll Jacobson,4.2,1006316
1965,Curt Blefary,4.2,1001068
1961,Brooks Robinson,4.1,1011055
1942,Harlond Clift,4.1,1002352
2006,Ramon Hernandez,4.1,918
1995,Cal Ripken,4.1,1010978
1971,Mark Belanger,4.1,1000786
2019,Jonathan Villar,4.1,10071
1986,Eddie Murray,4.1,1009386
1941,George McQuinn,4.1,1008683
1987,Eddie Murray,4.1,1009386
1979,Gary Roenicke,4.1,1011120
1969,Brooks Robinson,4.1,1011055
1982,John Lowenstein,4.1,1007790
2007,Nick Markakis,4.1,5930
1915,Del Pratt,4.0,1010512
1943,Vern Stephens,4.0,1012501
1916,Burt Shotton,4.0,1011933
1947,Vern Stephens,4.0,1012501
1914,Del Pratt,4.0,1010512
2008,Aubrey Huff,4.0,1213
1990,Randy Milligan,3.9,1008946
1969,Mark Belanger,3.9,1000786
1961,Jackie Brandt,3.9,1001349
1973,Brooks Robinson,3.9,1011055
1970,Brooks Robinson,3.9,1011055
1968,Frank Robinson,3.9,1011066
2014,Nelson Cruz,3.9,2434
2018,Manny Machado,3.9,11493
1922,Marty McManus,3.8,1008637
2006,Corey Patterson,3.8,300
1996,Cal Ripken,3.8,1010978
1916,Del Pratt,3.8,1010512
1921,Jack Tobin,3.8,1013088
1966,Luis Aparicio,3.8,1000278
1954,Cal Abrams,3.8,1000025
1998,Roberto Alomar,3.8,860
1980,Doug DeCinces,3.8,1003123
1974,Mark Belanger,3.8,1000786
1929,Heinie Manush,3.8,1008089
1971,Boog Powell,3.8,1010482
1989,Randy Milligan,3.8,1008946
1961,Ron Hansen,3.8,1005329
1925,Ken Williams,3.8,1014012
1908,Hobe Ferris,3.7,1004013
1971,Frank Robinson,3.7,1011066
2017,Jonathan Schoop,3.7,11265
1903,Bobby Wallace,3.7,1013542
1972,Brooks Robinson,3.7,1011055
2019,Trey Mancini,3.7,15149
1973,Merv Rettenmund,3.7,1010846
1957,Billy Gardner,3.7,1004520
1969,Davey Johnson,3.7,1006440
1993,Cal Ripken,3.7,1010978
1995,Chris Hoiles,3.7,1005935
1970,Davey Johnson,3.7,1006440
1992,Cal Ripken,3.7,1010978
2003,Luis Matos,3.6,152
1963,John Orsino,3.6,1009851
1960,Jim Gentile,3.6,1004612
1981,Eddie Murray,3.6,1009386
1999,Albert Belle,3.6,1000802
1988,Eddie Murray,3.6,1009386
1920,Jack Tobin,3.6,1013088
1973,Al Bumbry,3.6,1001649
1997,Roberto Alomar,3.6,860
1904,Jesse Burkett,3.6,1001682
1935,Moose Solters,3.6,1012270
1980,Rick Dempsey,3.6,1003203
1912,Del Pratt,3.5,1010512
1912,Burt Shotton,3.5,1011933
1975,Don Baylor,3.5,1000700
1973,Rich Coggins,3.5,1002397
1947,Jeff Heath,3.5,1005560
1987,Cal Ripken,3.5,1010978
1958,Gus Triandos,3.5,1013182
1960,Gene Woodling,3.5,1014228
1956,Gus Triandos,3.5,1013182
2009,Brian Roberts,3.5,166
1998,Mike Bordick,3.5,129
1973,Earl Williams,3.4,1013995
1922,Baby Doll Jacobson,3.4,1006316
1920,Ken Williams,3.4,1014012
2015,Adam Jones,3.4,6368
1957,Gus Triandos,3.4,1013182
1973,Don Baylor,3.4,1000700
1911,Jimmy Austin,3.4,1000372
1940,Wally Judnich,3.4,1006645
1959,Gene Woodling,3.4,1014228
1997,Brady Anderson,3.4,364
1913,Del Pratt,3.4,1010512
1916,George Sisler,3.3,1012021
1973,Mark Belanger,3.3,1000786
1967,Curt Blefary,3.3,1001068
1908,Jimmy Williams,3.3,1014005
1992,Chris Hoiles,3.3,1005935
1994,Chris Hoiles,3.3,1005935
1910,Bobby Wallace,3.3,1013542
1927,Ken Williams,3.3,1014012
1997,Rafael Palmeiro,3.3,1266
1965,Luis Aparicio,3.3,1000278
1924,Marty McManus,3.3,1008637
1939,George McQuinn,3.3,1008683
1902,Charlie Hemphill,3.3,1005624
1985,Mike Young,3.3,1014386
2013,J.J. Hardy,3.2,3797
1998,Eric Davis,3.2,1003048
1978,Rick Dempsey,3.2,1003203
1923,Marty McManus,3.2,1008637
1941,Harlond Clift,3.2,1002352
1963,Jim Gentile,3.2,1004612
2010,Matt Wieters,3.1,4298
1941,Wally Judnich,3.1,1006645
2002,Gary Matthews Jr.,3.1,153
1976,Ken Singleton,3.1,1012011
1945,Milt Byrnes,3.1,1001800
1948,Al Zarilla,3.1,1014420
1903,John Anderson,3.1,1000232
1939,Harlond Clift,3.1,1002352
1966,Curt Blefary,3.1,1001068
1999,Charles Johnson,3.1,523
2000,Charles Johnson,3.1,523
1950,Sherm Lollar,3.1,1007714
1932,Goose Goslin,3.1,1004893
1985,Floyd Rayford,3.1,1010724
2008,Melvin Mora,3.1,157
2006,Brian Roberts,3.1,166
1977,Eddie Murray,3.0,1009386
1929,Red Kress,3.0,1007160
2002,Melvin Mora,3.0,157
1968,Mark Belanger,3.0,1000786
1994,Brady Anderson,3.0,364
1959,Bob Nieman,3.0,1009587
1935,Sam West,3.0,1013813
1919,Baby Doll Jacobson,3.0,1006316
1907,Harry Niles,3.0,1009599
1964,Norm Siebern,3.0,1011949
1997,B.J. Surhoff,3.0,117
2014,J.J. Hardy,3.0,3797
1911,Frank LaPorte,3.0,1007340
1996,B.J. Surhoff,3.0,117
1990,Billy Ripken,2.9,1010977
1957,Bob Nieman,2.9,1009587
1995,Brady Anderson,2.9,364
1993,Brady Anderson,2.9,364
2003,Brian Roberts,2.9,166
1932,Rick Ferrell,2.9,1004007
1965,Jerry Adair,2.9,1000038
2016,Chris Davis,2.9,9272
1946,Vern Stephens,2.9,1012501
1919,Jack Tobin,2.9,1013088
1940,Rip Radcliff,2.9,1010634
1999,Cal Ripken,2.9,1010978
1990,Mickey Tettleton,2.9,1012939
2002,Jerry Hairston,2.9,144
1986,Fred Lynn,2.9,1007872
1977,Al Bumbry,2.9,1001649
1957,Bob Boyd,2.9,1001275
1978,Mark Belanger,2.8,1000786
1966,Russ Snyder,2.8,1012256
1942,Vern Stephens,2.8,1012501
1979,Doug DeCinces,2.8,1003123
1934,Sam West,2.8,1013813
1913,Gus Williams,2.8,1014001
1928,Wally Schang,2.8,1011521
1913,Jimmy Austin,2.8,1000372
1903,Jesse Burkett,2.8,1001682
1933,Sam West,2.8,1013813
1980,Rich Dauer,2.8,1003006
1994,Leo Gomez,2.8,1004822
1926,Harry Rice,2.8,1010895
1979,Al Bumbry,2.8,1001649
2010,Luke Scott,2.8,3469
1952,Jim Dyck,2.7,1003611
1985,Rick Dempsey,2.7,1003203
1992,Leo Gomez,2.7,1004822
1945,George McQuinn,2.7,1008683
1984,Wayne Gross,2.7,1005091
1963,Brooks Robinson,2.7,1011055
1915,Ivan Howard,2.7,1006082
1929,Fred Schulte,2.7,1011632
1981,Doug DeCinces,2.7,1003123
1976,Lee May,2.7,1008303
1977,Mark Belanger,2.7,1000786
1987,Larry Sheets,2.7,1011852
2001,Jeff Conine,2.7,131
1968,Boog Powell,2.6,1010482
1972,Davey Johnson,2.6,1006440
1999,Harold Baines,2.6,1000434
1904,Emmet Heidrick,2.6,1005587
1931,Red Kress,2.6,1007160
1935,Harlond Clift,2.6,1002352
1926,Wally Schang,2.6,1011521
1937,Sam West,2.6,1013813
1962,Jim Gentile,2.6,1004612
1976,Al Bumbry,2.6,1001649
1968,Davey Johnson,2.6,1006440
1922,Jack Tobin,2.6,1013088
1929,Ski Melillo,2.6,1008748
1993,Mark McLemore,2.6,1088
1943,Chet Laabs,2.6,1007229
2004,Brian Roberts,2.6,166
1972,Don Baylor,2.6,1000700
1937,Beau Bell,2.6,1000797
1972,Boog Powell,2.5,1010482
1993,Harold Baines,2.5,1000434
1936,Beau Bell,2.5,1000797
1931,Ski Melillo,2.5,1008748
1915,Tilly Walker,2.5,1013534
1993,Tim Hulett,2.5,1006174
1906,Tom Jones,2.5,1006599
1943,Milt Byrnes,2.5,1001800
1907,Charlie Hemphill,2.5,1005624
2000,Delino DeShields,2.5,275
2011,Adam Jones,2.5,6368
1925,Baby Doll Jacobson,2.5,1006316
2010,Adam Jones,2.5,6368
1921,Hank Severeid,2.5,1011761
1983,Ken Singleton,2.5,1012011
1957,Al Pilarcik,2.5,1010349
1996,Chris Hoiles,2.5,1005935
1931,Rick Ferrell,2.5,1004007
2010,Nick Markakis,2.5,5930
1960,Marv Breeding,2.5,1001380
1964,Sam Bowens,2.5,1001249
2017,Manny Machado,2.4,11493
2009,Gregg Zaun,2.4,580
1902,Dick Padden,2.4,1009942
1979,Rick Dempsey,2.4,1003203
1944,Milt Byrnes,2.4,1001800
1953,Vic Wertz,2.4,1013795
1995,Harold Baines,2.4,1000434
1952,Clint Courtney,2.4,1002676
1946,Wally Judnich,2.4,1006645
2012,J.J. Hardy,2.4,3797
1958,Bob Boyd,2.4,1001275
1963,Luis Aparicio,2.4,1000278
1918,Ray Demmitt,2.4,1003196
1961,Jerry Adair,2.4,1000038
1958,Bob Nieman,2.3,1009587
1973,Boog Powell,2.3,1010482
2014,Nick Markakis,2.3,5930
1942,George McQuinn,2.3,1008683
1915,Jimmy Austin,2.3,1000372
1969,Ellie Hendricks,2.3,1005641
1909,Danny Hoffman,2.3,1005902
1979,Rich Dauer,2.3,1003006
1916,Jimmy Austin,2.3,1000372
1965,Boog Powell,2.3,1010482
2014,Manny Machado,2.3,11493
1923,Hank Severeid,2.3,1011761
1925,George Sisler,2.3,1012021
1971,Paul Blair,2.3,1001031
1992,Randy Milligan,2.3,1008946
1931,Fred Schulte,2.3,1011632
1962,Jackie Brandt,2.3,1001349
1903,Emmet Heidrick,2.3,1005587
2016,Jonathan Schoop,2.3,11265
1907,Joe Yeager,2.3,1014331
1960,Gus Triandos,2.3,1013182
1988,Fred Lynn,2.3,1007872
2005,Jay Gibbons,2.3,141
1949,Roy Sievers,2.3,1011959
1916,Doc Lavan,2.3,1007388
2013,Nate McLouth,2.3,3190
1984,Mike Young,2.2,1014386
1972,Paul Blair,2.2,1001031
1963,Bob Johnson,2.2,1006429
1941,Chet Laabs,2.2,1007229
2000,B.J. Surhoff,2.2,117
1902,Emmet Heidrick,2.2,1005587
1917,Jimmy Austin,2.2,1000372
1959,Brooks Robinson,2.2,1011055
1990,Joe Orsulak,2.2,1009852
1958,Gene Woodling,2.2,1014228
1930,Red Kress,2.2,1007160
2016,Mark Trumbo,2.2,6876
1952,Bob Nieman,2.2,1009587
1997,Chris Hoiles,2.2,1005935
2007,Melvin Mora,2.2,157
2009,Nick Markakis,2.2,5930
1927,Wally Schang,2.1,1011521
1927,Bing Miller,2.1,1008871
1962,Jerry Adair,2.1,1000038
1959,Gus Triandos,2.1,1013182
2004,David Newhan,2.1,2009
2016,J.J. Hardy,2.1,3797
1979,John Lowenstein,2.1,1007790
1989,Mike Devereaux,2.1,1003242
1914,Burt Shotton,2.1,1011933
1991,Leo Gomez,2.1,1004822
1986,Rick Dempsey,2.1,1003203
1989,Phil Bradley,2.1,1001313
1947,Bob Dillinger,2.1,1003302
1963,Boog Powell,2.1,1010482
1908,Danny Hoffman,2.1,1005902
2008,Luke Scott,2.1,3469
1944,Al Zarilla,2.1,1014420
1967,Davey Johnson,2.1,1006440
2015,Caleb Joseph,2.1,7087
1964,Jackie Brandt,2.1,1001349
1981,Rich Dauer,2.1,1003006
1971,Ellie Hendricks,2.1,1005641
1932,Jack Burns,2.1,1001711
2016,Adam Jones,2.1,6368
1925,Marty McManus,2.1,1008637
1978,Billy Smith,2.0,1012097
1953,Don Lenhardt,2.0,1007522
1922,Hank Severeid,2.0,1011761
1926,Marty McManus,2.0,1008637
1918,Jimmy Austin,2.0,1000372
1968,Paul Blair,2.0,1001031
2017,Welington Castillo,2.0,3256
2012,Nick Markakis,2.0,5930
2019,Hanser Alberto,2.0,11902
1908,Roy Hartzell,2.0,1005468
1974,Earl Williams,2.0,1013995
1924,Gene Robertson,2.0,1011035
1919,Ken Williams,2.0,1014012
2006,Nick Markakis,2.0,5930
1938,George McQuinn,2.0,1008683
1956,Dick Williams,2.0,1013991
2013,Matt Wieters,2.0,4298
1971,Andy Etchebarren,2.0,1003845
1954,Clint Courtney,1.9,1002676
1991,Randy Milligan,1.9,1008946
2017,Tim Beckham,1.9,7949
1929,Wally Schang,1.9,1011521
1961,Gus Triandos,1.9,1013182
1949,Les Moss,1.9,1009251
1950,Dick Kokos,1.9,1007083
1937,Joe Vosmik,1.9,1013456
1944,Mike Kreevich,1.9,1007151
1928,Fred Schulte,1.9,1011632
1916,Ward Miller,1.9,1008939
1935,Lyn Lary,1.9,1007365
1982,Rick Dempsey,1.9,1003203
2007,Miguel Tejada,1.9,941
1982,Rich Dauer,1.9,1003006
1957,George Kell,1.9,1006783
1941,Joe Grace,1.9,1004913
1904,Joe Sugden,1.9,1012672
1944,Mark Christman,1.9,1002218
1924,Hank Severeid,1.8,1011761
1974,Boog Powell,1.8,1010482
2001,Chris Richard,1.8,163
1954,Chuck Diering,1.8,1003287
1983,Rick Dempsey,1.8,1003203
2001,Tony Batista,1.8,124
1983,John Lowenstein,1.8,1007790
1975,Lee May,1.8,1008303
1961,Whitey Herzog,1.8,1005746
1948,Bob Dillinger,1.8,1003302
1981,Ken Singleton,1.8,1012011
2000,Mike Bordick,1.8,129
2012,Chris Davis,1.8,9272
1961,Earl Robinson,1.8,1011062
1926,Bing Miller,1.8,1008871
1944,George McQuinn,1.8,1008683
2001,Melvin Mora,1.8,157
1906,Branch Rickey,1.8,1010934
1918,Jack Tobin,1.8,1013088
1923,Jack Tobin,1.8,1013088
1997,Jeffrey Hammonds,1.8,687
1966,Paul Blair,1.8,1001031
1985,Fred Lynn,1.8,1007872
1982,Lenn Sakata,1.8,1011375
1993,Jack Voigt,1.8,1013446
2014,Caleb Joseph,1.8,7087
1977,Rick Dempsey,1.7,1003203
1981,Gary Roenicke,1.7,1011120
1951,Sherm Lollar,1.7,1007714
1970,Ellie Hendricks,1.7,1005641
1936,Lyn Lary,1.7,1007365
1987,Terry Kennedy,1.7,1006850
1988,Mickey Tettleton,1.7,1012939
2001,David Segui,1.7,169
1983,Gary Roenicke,1.7,1011120
2005,Javy Lopez,1.7,103
1968,Andy Etchebarren,1.7,1003845
1950,Don Lenhardt,1.7,1007522
1980,Dan Graham,1.7,1004928
1991,Chris Hoiles,1.7,1005935
1980,Gary Roenicke,1.7,1011120
1940,George McQuinn,1.7,1008683
1993,Mike Devereaux,1.7,1003242
2002,Chris Singleton,1.7,170
2000,Brady Anderson,1.7,364
1901,Wid Conroy,1.7,1002544
1907,Ollie Pickering,1.7,1010315
1981,Rick Dempsey,1.7,1003203
1985,Wayne Gross,1.7,1005091
1963,Jackie Brandt,1.7,1001349
1923,Baby Doll Jacobson,1.7,1006316
1908,Al Schweitzer,1.7,1011661
1928,Beauty McGowan,1.7,1008538
1978,Rich Dauer,1.6,1003006
1945,Frank Mancuso,1.6,1008050
2004,B.J. Surhoff,1.6,117
2017,Trey Mancini,1.6,15149
1916,Ernie Johnson,1.6,1006453
1905,Emil Frisk,1.6,1004366
1998,Cal Ripken,1.6,1010978
1972,Johnny Oates,1.6,1009674
1942,Mike Chartak,1.6,1002161
2017,Adam Jones,1.6,6368
1969,Andy Etchebarren,1.6,1003845
1926,Ken Williams,1.6,1014012
1933,Ski Melillo,1.6,1008748
1946,Jeff Heath,1.6,1005560
1917,Hank Severeid,1.6,1011761
1962,Russ Snyder,1.6,1012256
1925,Gene Robertson,1.6,1011035
2000,Will Clark,1.6,1002318
1975,Ellie Hendricks,1.6,1005641
1997,Cal Ripken,1.6,1010978
2020,Jose Iglesias,1.6,10231
2002,Jay Gibbons,1.6,141
1985,Lee Lacy,1.6,1007243
1909,Roy Hartzell,1.6,1005468
1998,Chris Hoiles,1.6,1005935
1922,Elam Vangilder,1.6,1013355
1934,Rollie Hemsley,1.6,1005626
1965,Norm Siebern,1.5,1011949
2004,Larry Bigbie,1.5,128
1991,Chito Martinez,1.5,1008159
1920,Earl Smith,1.5,1012126
1977,Dave Skaggs,1.5,1012029
1933,Carl Reynolds,1.5,1010864
2009,Adam Jones,1.5,6368
1989,Craig Worthington,1.5,1014261
2008,Adam Jones,1.5,6368
1909,Bobby Wallace,1.5,1013542
1955,Hal Smith,1.5,1012155
1993,David Segui,1.5,169
1985,John Shelby,1.5,1011853
1904,Dick Padden,1.5,1009942
1943,George McQuinn,1.5,1008683
1982,Al Bumbry,1.5,1001649
2011,Nick Markakis,1.5,5930
1965,John Orsino,1.5,1009851
1979,Kiko Garcia,1.5,1004502
2011,Robert Andino,1.5,4900
1955,Cal Abrams,1.4,1000025
1959,Billy Klaus,1.4,1006986
1946,Chet Laabs,1.4,1007229
1977,Rich Dauer,1.4,1003006
1912,Gus Williams,1.4,1014001
1939,Chet Laabs,1.4,1007229
1965,Jackie Brandt,1.4,1001349
2010,Brian Roberts,1.4,166
1983,Dan Ford,1.4,1004216
1989,Joe Orsulak,1.4,1009852
1948,Les Moss,1.4,1009251
1991,Joe Orsulak,1.4,1009852
2002,Mike Bordick,1.4,129
1964,Jerry Adair,1.4,1000038
1952,Vic Wertz,1.4,1013795
1999,Will Clark,1.4,1002318
1927,George Sisler,1.4,1012021
1973,Tommy Davis,1.4,1003084
1904,Charlie Hemphill,1.4,1005624
1922,Pat Collins,1.4,1002460
1980,Terry Crowley,1.4,1002829
1933,Bruce Campbell,1.4,1001875
1932,Fred Schulte,1.4,1011632
1979,Billy Smith,1.4,1012097
1958,Jim Busby,1.3,1001742
1987,Jim Dwyer,1.3,1003608
1923,Wally Gerber,1.3,1004627
1920,Wally Gerber,1.3,1004627
1965,Russ Snyder,1.3,1012256
1951,Matt Batts,1.3,1000677
2007,Corey Patterson,1.3,300
1966,Andy Etchebarren,1.3,1003845
1993,Harold Reynolds,1.3,1010870
1955,Dave Philley,1.3,1010285
1917,Del Pratt,1.3,1010512
2009,Luke Scott,1.3,3469
1909,George Stone,1.3,1012564
1984,Gary Roenicke,1.3,1011120
1983,Jim Dwyer,1.3,1003608
1916,Hank Severeid,1.3,1011761
1906,Harry Niles,1.3,1009599
1962,Whitey Herzog,1.3,1005746
2000,Cal Ripken,1.3,1010978
2015,Jonathan Schoop,1.3,11265
1975,Doug DeCinces,1.3,1003123
2011,Nolan Reimold,1.3,3441
2018,Jonathan Villar,1.3,10071
1960,Gene Stephens,1.3,1012493
1938,Red Kress,1.3,1007160
1993,Mike Pagliarulo,1.3,1009959
1958,Jack Harshman,1.3,1005435
1991,Sam Horn,1.3,1006029
1934,Harlond Clift,1.3,1002352
1907,Tom Jones,1.3,1006599
2012,Manny Machado,1.3,11493
2016,Pedro Alvarez,1.3,2495
1945,Mark Christman,1.3,1002218
1982,Jim Dwyer,1.3,1003608
1957,Jim Busby,1.3,1001742
1917,Baby Doll Jacobson,1.2,1006316
1912,Bobby Wallace,1.2,1013542
1918,Tim Hendryx,1.2,1005645
1965,Charlie Lau,1.2,1007379
2005,Luis Matos,1.2,152
1998,B.J. Surhoff,1.2,117
2003,Jeff Conine,1.2,131
1955,Gus Triandos,1.2,1013182
2012,Nate McLouth,1.2,3190
1959,Billy Gardner,1.2,1004520
1942,Don Gutteridge,1.2,1005157
1918,Les Nunamaker,1.2,1009657
1994,Tim Hulett,1.2,1006174
1972,Terry Crowley,1.2,1002829
1999,Jeff Conine,1.2,131
1973,Andy Etchebarren,1.2,1003845
2006,Melvin Mora,1.2,157
2013,Ryan Flaherty,1.2,7888
2014,David Lough,1.2,7215
1947,Jake Early,1.2,1003632
1955,Chuck Diering,1.2,1003287
1975,Al Bumbry,1.2,1001649
1907,Tubby Spencer,1.2,1012331
1953,Vern Stephens,1.2,1012501
1974,Don Baylor,1.2,1000700
1949,Jerry Priddy,1.2,1010533
1901,Hugh Duffy,1.2,1003533
1986,Lee Lacy,1.1,1007243
1935,Ed Coleman,1.1,1002421
1986,Larry Sheets,1.1,1011852
1980,John Lowenstein,1.1,1007790
1985,Jim Dwyer,1.1,1003608
1920,Hank Severeid,1.1,1011761
1955,Willy Miranda,1.1,1008991
2016,Matt Wieters,1.1,4298
1978,Pat Kelly,1.1,1006810
1963,Al Smith,1.1,1012090
1997,Eric Davis,1.1,1003048
1995,Bret Barberie,1.1,1000524
1915,Doc Lavan,1.1,1007388
2013,Brian Roberts,1.1,166
1959,Al Pilarcik,1.1,1010349
1953,Dick Kryhoski,1.1,1007187
2009,Nolan Reimold,1.1,3441
1969,Curt Motton,1.1,1009262
1997,Mike Bordick,1.1,129
1998,Lenny Webster,1.1,1013718
1970,Mark Belanger,1.1,1000786
1975,Brooks Robinson,1.1,1011055
1951,Ned Garver,1.1,1004556
1943,Mike Chartak,1.1,1002161
1941,Rick Ferrell,1.1,1004007
1960,Jackie Brandt,1.1,1001349
1904,Tom Jones,1.1,1006599
2009,Matt Wieters,1.1,4298
1936,Moose Solters,1.1,1012270
1928,Larry Bettencourt,1.1,1000931
1988,Joe Orsulak,1.1,1009852
1984,Rick Dempsey,1.1,1003203
2004,Jerry Hairston,1.1,144
1935,Rollie Hemsley,1.1,1005626
1966,Davey Johnson,1.1,1006440
2007,Ramon Hernandez,1.0,918
1995,Leo Gomez,1.0,1004822
2009,Felix Pie,1.0,3751
1976,Doug DeCinces,1.0,1003123
1943,Harlond Clift,1.0,1002352
1902,John Anderson,1.0,1000232
1957,Joe Ginsberg,1.0,1004742
1909,Art Griggs,1.0,1005055
1928,Otis Brannan,1.0,1001353
1917,Earl Smith,1.0,1012126
2000,Brook Fordyce,1.0,138
1968,Merv Rettenmund,1.0,1010846
1986,Juan Beniquez,1.0,1000833
1922,Wally Gerber,1.0,1004627
1911,Willie Hogan,1.0,1005925
1954,Vern Stephens,1.0,1012501
1969,Clay Dalrymple,1.0,1002950
1996,Bobby Bonilla,1.0,1001168
1964,Dick Brown,1.0,1001510
1912,Frank LaPorte,1.0,1007340
2000,Jerry Hairston,1.0,144
1939,Billy Sullivan,1.0,1012684
1916,Armando Marsans,1.0,1008131
1905,Tom Jones,1.0,1006599
1986,Mike Young,1.0,1014386
1926,Pinky Hargrave,1.0,1005362
1949,Dick Kokos,1.0,1007083
1938,Mel Almada,1.0,1000172
1910,George Stone,1.0,1012564
1987,Billy Ripken,1.0,1010977
1972,Merv Rettenmund,1.0,1010846
