Season,Name,WAR,playerid
1919,Del Pratt,4.8,1010512
1941,Phil Rizzuto,4.8,1011011
1960,Bill Skowron,4.7,1012043
1931,Lyn Lary,4.7,1007365
2007,Robinson Cano,4.7,3269
1933,Ben Chapman,4.7,1002141
1987,Willie Randolph,4.7,1010694
2018,Didi Gregorius,4.7,6012
1932,Earle Combs,4.7,1002478
2004,Derek Jeter,4.7,826
1974,Elliott Maddox,4.7,1007947
1947,Tommy Henrich,4.7,1005664
1949,Joe DiMaggio,4.7,1003311
1958,Norm Siebern,4.7,1011949
1928,Tony Lazzeri,4.6,1007422
1951,Gil McDougald,4.6,1008471
1901,Mike Donlin,4.6,1003380
1990,Jesse Barfield,4.6,1000537
1976,Thurman Munson,4.6,1009334
1936,George Selkirk,4.6,1011732
1976,Willie Randolph,4.6,1010694
1975,Graig Nettles,4.6,1009517
2019,Aaron Judge,4.6,15640
1973,Bobby Murcer,4.6,1009338
1947,George McQuinn,4.5,1008683
1933,Bill Dickey,4.5,1003271
1949,Tommy Henrich,4.5,1005664
1904,Willie Keeler,4.5,1006747
1928,Earle Combs,4.5,1002478
1918,Frank Baker,4.5,1000453
1936,Frankie Crosetti,4.5,1002802
1904,Kid Elberfeld,4.5,1003722
1932,Ben Chapman,4.5,1002141
1993,Mike Gallego,4.5,1004458
1977,Mickey Rivers,4.5,1011005
1929,Earle Combs,4.5,1002478
1916,Roger Peckinpaugh,4.5,1010116
1938,Red Rolfe,4.4,1011157
2010,Nick Swisher,4.4,4599
1974,Graig Nettles,4.4,1009517
2005,Derek Jeter,4.4,826
1977,Thurman Munson,4.4,1009334
1916,Wally Pipp,4.4,1010365
1921,Bob Meusel,4.4,1008817
1922,Wally Pipp,4.4,1010365
1923,Aaron Ward,4.4,1013602
1994,Paul O'Neill,4.3,1009818
1945,Nick Etten,4.3,1003848
2011,Mark Teixeira,4.3,1281
1963,Tom Tresh,4.3,1013179
2018,Giancarlo Stanton,4.3,4949
2017,Gary Sanchez,4.3,11442
1938,Frankie Crosetti,4.3,1002802
1910,John Knight,4.3,1007041
2006,Jorge Posada,4.3,841
1989,Steve Sax,4.3,1011481
1964,Roger Maris,4.3,1008110
1985,Willie Randolph,4.3,1010694
2001,Derek Jeter,4.2,826
1933,Tony Lazzeri,4.2,1007422
1969,Roy White,4.2,1013890
1927,Bob Meusel,4.2,1008817
2005,Jason Giambi,4.2,818
2002,Jorge Posada,4.2,841
1921,Wally Schang,4.2,1011521
1977,Willie Randolph,4.2,1010694
1965,Tom Tresh,4.2,1013179
1994,Wade Boggs,4.2,1001124
1917,Frank Baker,4.1,1000453
2004,Jorge Posada,4.1,841
1901,Jimmy Williams,4.1,1014005
1931,Earle Combs,4.1,1002478
2017,Didi Gregorius,4.1,6012
2003,Derek Jeter,4.1,826
2009,Alex Rodriguez,4.1,1274
1980,Rick Cerone,4.1,1002105
1962,Elston Howard,4.1,1006079
1976,Chris Chambliss,4.1,1002119
1962,Tom Tresh,4.1,1013179
2011,Alex Rodriguez,4.0,1274
1997,Derek Jeter,4.0,826
2017,Brett Gardner,4.0,9927
1934,Ben Chapman,4.0,1002141
2012,Curtis Granderson,4.0,4747
1956,Bill Skowron,4.0,1012043
1959,Yogi Berra,4.0,1000898
1943,Bill Dickey,4.0,1003271
1995,Wade Boggs,4.0,1001124
2010,Alex Rodriguez,4.0,1274
1945,Oscar Grimes,4.0,1005064
2010,Curtis Granderson,4.0,4747
1980,Bucky Dent,3.9,1003212
1986,Willie Randolph,3.9,1010694
1952,Gene Woodling,3.9,1014228
1946,Aaron Robinson,3.9,1011052
1952,Hank Bauer,3.9,1000679
1979,Reggie Jackson,3.9,1006308
1953,Gene Woodling,3.9,1014228
1947,Phil Rizzuto,3.9,1011011
1954,Gil McDougald,3.9,1008471
1996,Bernie Williams,3.9,857
1935,George Selkirk,3.9,1011732
1989,Jesse Barfield,3.8,1000537
1943,Billy Johnson,3.8,1006426
1938,Joe Gordon,3.8,1004874
1951,Phil Rizzuto,3.8,1011011
1931,Bill Dickey,3.8,1003271
1960,Tony Kubek,3.8,1007188
2006,Alex Rodriguez,3.8,1274
1901,John McGraw,3.8,1008542
1968,Roy White,3.8,1013890
2012,Russell Martin,3.8,4616
1952,Gil McDougald,3.8,1008471
1954,Irv Noren,3.8,1009628
1969,Horace Clarke,3.8,1002287
2004,Gary Sheffield,3.8,114
1983,Butch Wynegar,3.8,1014308
2008,Johnny Damon,3.8,185
1962,Roger Maris,3.7,1008110
1989,Don Mattingly,3.7,1008261
1938,Tommy Henrich,3.7,1005664
1921,Aaron Ward,3.7,1013602
1967,Mickey Mantle,3.7,1008082
1925,Earle Combs,3.7,1002478
1970,Bobby Murcer,3.7,1009338
1996,Paul O'Neill,3.7,1009818
1903,Jimmy Williams,3.7,1014005
1917,Roger Peckinpaugh,3.7,1010116
1916,Frank Baker,3.7,1000453
1919,Frank Baker,3.7,1000453
2002,Robin Ventura,3.7,854
1961,Clete Boyer,3.7,1001282
1920,Roger Peckinpaugh,3.7,1010116
1991,Steve Sax,3.7,1011481
2009,Robinson Cano,3.7,3269
2014,Brian McCann,3.7,4810
1992,Danny Tartabull,3.7,1012829
2000,Derek Jeter,3.7,826
2012,Nick Swisher,3.6,4599
2007,Derek Jeter,3.6,826
1949,Phil Rizzuto,3.6,1011011
1920,Bob Meusel,3.6,1008817
2009,Johnny Damon,3.6,185
2019,Gleyber Torres,3.6,16997
2006,Johnny Damon,3.6,185
1904,Wid Conroy,3.6,1002544
2008,Jose Molina,3.6,25
2019,Brett Gardner,3.6,9927
1934,Tony Lazzeri,3.6,1007422
1937,George Selkirk,3.6,1011732
1954,Andy Carey,3.6,1001943
1911,Harry Wolter,3.6,1014200
1908,Charlie Hemphill,3.6,1005624
1925,Babe Ruth,3.6,1011327
2014,Jacoby Ellsbury,3.6,4727
1994,Mike Stanley,3.5,1012416
1982,Dave Winfield,3.5,1014127
1971,Thurman Munson,3.5,1009334
2001,Jorge Posada,3.5,841
1934,Bill Dickey,3.5,1003271
2010,Mark Teixeira,3.5,1281
1972,Thurman Munson,3.5,1009334
1958,Yogi Berra,3.5,1000898
1906,Kid Elberfeld,3.5,1003722
1984,Willie Randolph,3.5,1010694
1947,Snuffy Stirnweiss,3.4,1012546
1935,Red Rolfe,3.4,1011157
1961,Tony Kubek,3.4,1007188
1975,Roy White,3.4,1013890
1953,Gil McDougald,3.4,1008471
1963,Roger Maris,3.4,1008110
2011,Nick Swisher,3.4,4599
1946,Tommy Henrich,3.4,1005664
1966,Mickey Mantle,3.4,1008082
2008,Derek Jeter,3.4,826
1925,Bob Meusel,3.4,1008817
1958,Andy Carey,3.4,1001943
1958,Elston Howard,3.4,1006079
2017,Aaron Hicks,3.4,5297
2007,Bobby Abreu,3.4,945
2014,Brett Gardner,3.3,9927
1998,Tino Martinez,3.3,1168
1965,Clete Boyer,3.3,1001282
1993,Wade Boggs,3.3,1001124
1961,Johnny Blanchard,3.3,1001043
2005,Jorge Posada,3.3,841
1978,Reggie Jackson,3.3,1006308
1957,Yogi Berra,3.3,1000898
1910,Harry Wolter,3.3,1014200
2012,Derek Jeter,3.3,826
1999,Chuck Knoblauch,3.3,609
1951,Gene Woodling,3.3,1014228
1988,Don Mattingly,3.3,1008261
1994,Bernie Williams,3.3,857
1922,Bob Meusel,3.3,1008817
1952,Joe Collins,3.3,1002456
2013,Brett Gardner,3.3,9927
1963,Mickey Mantle,3.3,1008082
1923,Whitey Witt,3.3,1014175
1930,Tony Lazzeri,3.3,1007422
1931,Joe Sewell,3.3,1011766
1904,Jimmy Williams,3.3,1014005
1935,Ben Chapman,3.2,1002141
1953,Phil Rizzuto,3.2,1011011
1966,Clete Boyer,3.2,1001282
1915,Fritz Maisel,3.2,1008004
2000,David Justice,3.2,923
1940,George Selkirk,3.2,1011732
1957,Bill Skowron,3.2,1012043
1953,Hank Bauer,3.2,1000679
1902,Kip Selbach,3.2,1011731
1906,Jimmy Williams,3.2,1014005
1926,Pat Collins,3.2,1002460
1983,Willie Randolph,3.1,1010694
1931,Tony Lazzeri,3.1,1007422
1989,Rickey Henderson,3.1,194
1995,Randy Velarde,3.1,942
1981,Jerry Mumphrey,3.1,1009314
1962,Bobby Richardson,3.1,1010903
2016,Gary Sanchez,3.1,11442
1921,Roger Peckinpaugh,3.1,1010116
1998,Jorge Posada,3.1,841
1914,Fritz Maisel,3.1,1008004
2015,Didi Gregorius,3.1,6012
2019,Gio Urshela,3.1,10681
1995,Mike Stanley,3.1,1012416
1922,Wally Schang,3.1,1011521
1996,Wade Boggs,3.1,1001124
1983,Don Baylor,3.1,1000700
1942,Tommy Henrich,3.1,1005664
1949,Jerry Coleman,3.1,1002423
1995,Paul O'Neill,3.1,1009818
1907,Kid Elberfeld,3.1,1003722
1978,Mickey Rivers,3.1,1011005
1993,Jim Leyritz,3.1,1007590
1925,Lou Gehrig,3.1,1004598
1906,Hal Chase,3.0,1002163
1934,Frankie Crosetti,3.0,1002802
1986,Dave Winfield,3.0,1014127
1985,Dave Winfield,3.0,1014127
1983,Dave Winfield,3.0,1014127
1915,Wally Pipp,3.0,1010365
1924,Wally Pipp,3.0,1010365
1937,Red Rolfe,3.0,1011157
2004,Hideki Matsui,3.0,1659
1978,Lou Piniella,3.0,1010356
1978,Thurman Munson,3.0,1009334
2006,Jason Giambi,3.0,818
1917,Wally Pipp,3.0,1010365
1977,Roy White,3.0,1013890
1909,Clyde Engle,3.0,1003780
1940,Tommy Henrich,3.0,1005664
1958,Gil McDougald,3.0,1008471
1975,Chris Chambliss,3.0,1002119
1974,Lou Piniella,3.0,1010356
2009,Nick Swisher,3.0,4599
1983,Roy Smalley,2.9,1012078
1929,Bill Dickey,2.9,1003271
1967,Horace Clarke,2.9,1002287
1973,Roy White,2.9,1013890
1936,Tony Lazzeri,2.9,1007422
2007,Hideki Matsui,2.9,1659
1993,Don Mattingly,2.9,1008261
1971,Jerry Kenney,2.9,1006840
1986,Mike Pagliarulo,2.9,1009959
1932,Bill Dickey,2.9,1003271
1988,Claudell Washington,2.9,1013654
1993,Danny Tartabull,2.9,1012829
1989,Roberto Kelly,2.9,1006815
2015,Mark Teixeira,2.9,1281
1974,Roy White,2.9,1013890
1943,Nick Etten,2.9,1003848
1969,Frank Fernandez,2.9,1003997
1944,Oscar Grimes,2.9,1005064
1926,Tony Lazzeri,2.8,1007422
1982,Jerry Mumphrey,2.8,1009314
1968,Mickey Mantle,2.8,1008082
1982,Roy Smalley,2.8,1012078
1988,Jack Clark,2.8,1002288
1951,Joe DiMaggio,2.8,1003311
2015,Brian McCann,2.8,4810
1924,Bob Meusel,2.8,1008817
1918,Roger Peckinpaugh,2.8,1010116
1941,Bill Dickey,2.8,1003271
1997,Paul O'Neill,2.8,1009818
1950,Jerry Coleman,2.8,1002423
1946,Snuffy Stirnweiss,2.8,1012546
1979,Graig Nettles,2.8,1009517
1960,Gil McDougald,2.8,1008471
1911,Roy Hartzell,2.8,1005468
2018,Miguel Andujar,2.8,15878
2016,Didi Gregorius,2.7,6012
2013,Chris Stewart,2.7,3878
1903,John Ganzel,2.7,1004486
1916,Les Nunamaker,2.7,1009657
1918,Del Pratt,2.7,1010512
1977,Chris Chambliss,2.7,1002119
1977,Bucky Dent,2.7,1003212
1984,Butch Wynegar,2.7,1014308
1998,Chuck Knoblauch,2.7,609
1981,Dave Winfield,2.7,1014127
1939,Frankie Crosetti,2.7,1002802
1986,Dan Pasqua,2.7,1010044
1948,Snuffy Stirnweiss,2.7,1012546
1910,Bert Daniels,2.7,1002967
1966,Joe Pepitone,2.7,1010167
1945,Hersh Martin,2.7,1008169
1904,John Anderson,2.7,1000232
2015,Alex Rodriguez,2.7,1274
1935,Tony Lazzeri,2.7,1007422
2016,Chase Headley,2.7,4720
2012,Mark Teixeira,2.7,1281
1922,Whitey Witt,2.6,1014175
1910,Birdie Cree,2.6,1002752
1903,Wid Conroy,2.6,1002544
1948,Johnny Lindell,2.6,1007619
1950,Gene Woodling,2.6,1014228
1945,Charlie Keller,2.6,1006768
1964,Phil Linz,2.6,1007642
1993,Paul O'Neill,2.6,1009818
1930,Bill Dickey,2.6,1003271
1999,Paul O'Neill,2.6,1009818
1980,Bob Watson,2.6,1013677
1914,Birdie Cree,2.6,1002752
1969,Gene Michael,2.6,1008837
1961,Bill Skowron,2.6,1012043
1902,Jimmy Williams,2.6,1014005
1969,Bobby Murcer,2.6,1009338
2019,Mike Tauchman,2.6,15274
2018,Brett Gardner,2.6,9927
2016,Brett Gardner,2.6,9927
1912,Bert Daniels,2.6,1002967
1952,Billy Martin,2.6,1008155
1935,Frankie Crosetti,2.6,1002802
1969,Jerry Kenney,2.5,1006840
1905,Willie Keeler,2.5,1006747
1954,Hank Bauer,2.5,1000679
1949,Yogi Berra,2.5,1000898
1982,Oscar Gamble,2.5,1004473
1991,Roberto Kelly,2.5,1006815
1935,Bill Dickey,2.5,1003271
1928,Bob Meusel,2.5,1008817
1945,Frankie Crosetti,2.5,1002802
1950,Hank Bauer,2.5,1000679
1917,Tim Hendryx,2.5,1005645
1983,Graig Nettles,2.5,1009517
1992,Don Mattingly,2.5,1008261
1914,Roger Peckinpaugh,2.5,1010116
1963,Joe Pepitone,2.5,1010167
2012,Alex Rodriguez,2.5,1274
2020,DJ LeMahieu,2.5,9874
2015,Brett Gardner,2.5,9927
2016,Carlos Beltran,2.5,589
1963,Clete Boyer,2.5,1001282
1978,Bucky Dent,2.5,1003212
2005,Hideki Matsui,2.5,1659
1984,Don Baylor,2.5,1000700
1944,Hersh Martin,2.4,1008169
1959,Bill Skowron,2.4,1012043
1975,Elliott Maddox,2.4,1007947
1960,Clete Boyer,2.4,1001282
1919,Wally Pipp,2.4,1010365
1939,Tommy Henrich,2.4,1005664
2005,Gary Sheffield,2.4,114
1948,Yogi Berra,2.4,1000898
1933,Earle Combs,2.4,1002478
2008,Jason Giambi,2.4,818
1959,Elston Howard,2.4,1006079
1932,Joe Sewell,2.4,1011766
1991,Matt Nokes,2.4,1009615
1996,Tino Martinez,2.4,1168
1905,Wid Conroy,2.4,1002544
1973,Ron Blomberg,2.4,1001081
2009,Hideki Matsui,2.4,1659
1965,Mickey Mantle,2.4,1008082
1972,Horace Clarke,2.4,1002287
1964,Tom Tresh,2.4,1013179
1911,Bert Daniels,2.4,1002967
1920,Wally Pipp,2.4,1010365
1926,Earle Combs,2.4,1002478
1962,Bill Skowron,2.4,1012043
1985,Butch Wynegar,2.4,1014308
2006,Robinson Cano,2.4,3269
1999,Tino Martinez,2.4,1168
1971,Horace Clarke,2.4,1002287
1919,Ping Bodie,2.4,1001112
2003,Raul Mondesi,2.4,1314
2007,Johnny Damon,2.4,185
1904,John Ganzel,2.4,1004486
1930,Ben Chapman,2.4,1002141
2014,Chase Headley,2.3,4720
2010,Derek Jeter,2.3,826
1937,Tony Lazzeri,2.3,1007422
2003,Nick Johnson,2.3,828
1921,Frank Baker,2.3,1000453
1951,Hank Bauer,2.3,1000679
1905,Joe Yeager,2.3,1014331
1925,Ben Paschal,2.3,1010036
1992,Andy Stankiewicz,2.3,1012405
2019,Gary Sanchez,2.3,11442
1957,Tony Kubek,2.3,1007188
2009,Brett Gardner,2.3,9927
1983,Ken Griffey,2.3,1005044
1960,Yogi Berra,2.3,1000898
1974,Thurman Munson,2.3,1009334
1902,Herm McFarland,2.3,1008492
1948,Billy Johnson,2.3,1006426
1959,Hector Lopez,2.3,1007755
1979,Jim Spencer,2.3,1012325
1981,Graig Nettles,2.3,1009517
1903,Kid Elberfeld,2.2,1003722
2001,Scott Brosius,2.2,1001477
1993,Bernie Williams,2.2,857
1996,Derek Jeter,2.2,826
1963,Bobby Richardson,2.2,1010903
1958,Hank Bauer,2.2,1000679
1904,Dave Fultz,2.2,1004404
2011,Derek Jeter,2.2,826
1992,Charlie Hayes,2.2,1005525
1961,Yogi Berra,2.2,1000898
1924,Wally Schang,2.2,1011521
1989,Don Slaught,2.2,1012059
1982,Butch Wynegar,2.2,1014308
1906,Willie Keeler,2.2,1006747
1993,Randy Velarde,2.2,942
1976,Oscar Gamble,2.2,1004473
1910,Hal Chase,2.2,1002163
1979,Bucky Dent,2.2,1003212
1954,Joe Collins,2.2,1002456
1974,Ron Blomberg,2.2,1001081
1911,Hal Chase,2.2,1002163
1915,Roger Peckinpaugh,2.2,1010116
1995,Gerald Williams,2.2,1395
1982,Willie Randolph,2.2,1010694
2001,Tino Martinez,2.1,1168
1963,Tony Kubek,2.1,1007188
1947,Johnny Lindell,2.1,1007619
1926,Bob Meusel,2.1,1008817
1959,Tony Kubek,2.1,1007188
1920,Aaron Ward,2.1,1013602
1981,Willie Randolph,2.1,1010694
1998,Chad Curtis,2.1,1002898
1953,Billy Martin,2.1,1008155
1954,Bill Skowron,2.1,1012043
1977,Cliff Johnson,2.1,1006437
1946,Joe Gordon,2.1,1004874
1927,Pat Collins,2.1,1002460
1988,Don Slaught,2.1,1012059
1947,Billy Johnson,2.1,1006426
1955,Andy Carey,2.1,1001943
1934,Earle Combs,2.1,1002478
1927,Mark Koenig,2.1,1007077
1978,Chris Chambliss,2.1,1002119
1906,Wid Conroy,2.1,1002544
1970,Danny Cater,2.0,1002079
1918,Wally Pipp,2.0,1010365
1921,Wally Pipp,2.0,1010365
1979,Thurman Munson,2.0,1009334
1948,Bobby Brown,2.0,1001496
1994,Don Mattingly,2.0,1008261
1991,Jesse Barfield,2.0,1000537
1964,Tony Kubek,2.0,1007188
1979,Oscar Gamble,2.0,1004473
1992,Mel Hall,2.0,1005259
1910,Frank LaPorte,2.0,1007340
1915,Hugh High,2.0,1005798
1959,Gil McDougald,2.0,1008471
1985,Ron Hassey,2.0,1005479
1933,Dixie Walker,2.0,1013512
1989,Bob Geren,2.0,1004628
1968,Tom Tresh,2.0,1013179
2017,Chase Headley,2.0,4720
2018,Gleyber Torres,2.0,16997
1994,Mike Gallego,2.0,1004458
1992,Bernie Williams,2.0,857
1955,Bill Skowron,2.0,1012043
1922,Everett Scott,2.0,1011679
1972,Ron Blomberg,2.0,1001081
1987,Mike Pagliarulo,2.0,1009959
1950,Johnny Mize,2.0,1009014
1996,Mariano Duncan,2.0,1003554
1929,Lyn Lary,2.0,1007365
1923,Joe Dugan,2.0,1003537
1997,Wade Boggs,2.0,1001124
2014,Francisco Cervelli,2.0,5275
1937,Tommy Henrich,1.9,1005664
1937,Frankie Crosetti,1.9,1002802
1958,Tony Kubek,1.9,1007188
2018,Luke Voit,1.9,14811
1993,Pat Kelly,1.9,1006812
1953,Joe Collins,1.9,1002456
1958,Bill Skowron,1.9,1012043
2017,Starlin Castro,1.9,4579
1980,Oscar Gamble,1.9,1004473
1947,Charlie Keller,1.9,1006768
1956,Hank Bauer,1.9,1000679
1903,Willie Keeler,1.9,1006747
1915,Doc Cook,1.9,1002566
1968,Frank Fernandez,1.9,1003997
1901,Cy Seymour,1.9,1011777
1946,Phil Rizzuto,1.8,1011011
1919,Chick Fewster,1.8,1004020
1970,Jake Gibbs,1.8,1004660
1915,Paddy Baumann,1.8,1000684
1947,Aaron Robinson,1.8,1011052
1945,Aaron Robinson,1.8,1011052
1955,Irv Noren,1.8,1009628
2012,Chris Stewart,1.8,3878
1905,Kid Elberfeld,1.8,1003722
1980,Eric Soderholm,1.8,1012260
1912,Birdie Cree,1.8,1002752
2013,Alfonso Soriano,1.8,847
1923,Wally Pipp,1.8,1010365
1985,Mike Pagliarulo,1.8,1009959
1906,Frank LaPorte,1.8,1007340
2016,Jacoby Ellsbury,1.8,4727
1923,Bob Meusel,1.8,1008817
2020,Luke Voit,1.8,14811
2015,Carlos Beltran,1.8,589
1988,Willie Randolph,1.8,1010694
1918,Frank Gilhooley,1.7,1004705
1989,Randy Velarde,1.7,942
1987,Dave Winfield,1.7,1014127
1957,Hank Bauer,1.7,1000679
1986,Ron Hassey,1.7,1005479
1928,Mark Koenig,1.7,1007077
1922,Aaron Ward,1.7,1013602
2006,Bobby Abreu,1.7,945
1942,Jerry Priddy,1.7,1010533
2018,Gary Sanchez,1.7,11442
1977,Lou Piniella,1.7,1010356
1959,Bobby Richardson,1.7,1010903
1916,Frank Gilhooley,1.7,1004705
1942,Bill Dickey,1.7,1003271
1991,Don Mattingly,1.7,1008261
2016,Brian McCann,1.7,4810
1955,Elston Howard,1.7,1006079
1909,Ray Demmitt,1.7,1003196
1960,Hector Lopez,1.7,1007755
1966,Elston Howard,1.7,1006079
1949,Cliff Mapes,1.7,1008094
1913,Harry Wolter,1.7,1014200
1909,Kid Elberfeld,1.7,1003722
1951,Bobby Brown,1.7,1001496
1994,Jim Leyritz,1.7,1007590
1946,Billy Johnson,1.7,1006426
2019,Luke Voit,1.7,14811
1930,Red Ruffing,1.7,1011296
1930,Lyn Lary,1.7,1007365
2010,Francisco Cervelli,1.6,5275
1985,Ken Griffey,1.6,1005044
1979,Chris Chambliss,1.6,1002119
2008,Bobby Abreu,1.6,945
1924,Joe Dugan,1.6,1003537
1986,Mike Easler,1.6,1003635
1981,Bucky Dent,1.6,1003212
1992,Randy Velarde,1.6,942
1935,Jesse Hill,1.6,1005826
